dept_id,item_id,neighbor_item,price_change_events,source_up_events,source_down_events,cross_price_corr,absolute_cross_price_corr,relationship_type,edge_strength,edge_direction,direction_label,neighbor_total_units,neighbor_current_price,neighbor_recommended_price,neighbor_revenue_gain_pct,neighbor_connections,neighbor_strong_connections,strength_rank,neighbor_rank
FOODS_2,FOODS_2_128,FOODS_2_294,50,19,31,0.4004202328387594,0.4004202328387594,SUBSTITUTION_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,50991,1.0,1.0,0.0,13,5,1,4
FOODS_2,FOODS_2_128,FOODS_2_380,49,36,13,-0.371067771498068,0.371067771498068,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,59402,4.97,4.97,0.0,8,2,2,5
FOODS_2,FOODS_2_128,FOODS_2_380,62,30,32,-0.30501557583360317,0.30501557583360317,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,59402,4.97,4.97,0.0,8,2,2,6
FOODS_2,FOODS_2_152,FOODS_2_380,64,30,34,0.4590287376210172,0.4590287376210172,SUBSTITUTION_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,59402,4.97,4.97,0.0,8,2,1,1
FOODS_2,FOODS_2_152,FOODS_2_063,57,41,16,-0.35931978237776013,0.35931978237776013,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,44949,2.798,2.786,0.214632339041238,13,2,2,2
FOODS_2,FOODS_2_152,FOODS_2_285,53,34,19,-0.3323158230675023,0.3323158230675023,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,53434,3.9799999999999995,3.9799999999999995,0.0,10,5,2,3
FOODS_2,FOODS_2_152,FOODS_2_274,60,36,24,-0.3314901874952922,0.3314901874952922,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,31241,6.980000000000001,6.980000000000001,0.0,3,1,2,4
FOODS_2,FOODS_2_152,FOODS_2_381,59,30,29,0.32829799148876954,0.32829799148876954,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,33059,2.5,2.5,0.0,7,2,2,5
FOODS_2,FOODS_2_152,FOODS_2_056,63,43,20,0.3249263765822392,0.3249263765822392,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,53850,6.980000000000001,6.980000000000001,0.0,6,2,2,6
FOODS_2,FOODS_2_152,FOODS_2_294,57,22,35,0.3210641598360455,0.3210641598360455,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,50991,1.0,1.0,0.0,13,5,2,7
FOODS_2,FOODS_2_166,FOODS_2_291,57,34,23,-0.6192398268629992,0.6192398268629992,COMPLEMENT_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,30273,6.980000000000001,6.980000000000001,0.0,11,5,1,1
FOODS_2,FOODS_2_166,FOODS_2_182,50,23,27,-0.5518316658406807,0.5518316658406807,COMPLEMENT_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,20952,2.0,2.0140000000000002,0.14239347641917144,6,2,1,2
FOODS_2,FOODS_2_166,FOODS_2_285,40,27,13,-0.46998948913919103,0.46998948913919103,COMPLEMENT_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,53434,3.9799999999999995,3.9799999999999995,0.0,10,5,1,3
FOODS_2,FOODS_2_166,FOODS_2_388,53,25,28,0.46519376762332676,0.46519376762332676,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,31274,2.98,2.98,0.0,5,2,1,4
FOODS_2,FOODS_2_166,FOODS_2_063,45,33,12,0.4412065167921735,0.4412065167921735,SUBSTITUTION_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,44949,2.798,2.786,0.214632339041238,13,2,1,5
FOODS_2,FOODS_2_166,FOODS_2_291,52,25,27,0.4410374101886759,0.4410374101886759,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,30273,6.980000000000001,6.980000000000001,0.0,11,5,1,6
FOODS_2,FOODS_2_166,FOODS_2_056,57,34,23,-0.411399939918551,0.411399939918551,COMPLEMENT_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,53850,6.980000000000001,6.980000000000001,0.0,6,2,1,7
FOODS_2,FOODS_2_166,FOODS_2_391,56,26,30,-0.4025500341839183,0.4025500341839183,COMPLEMENT_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,29240,2.0,2.0140000000000002,0.10009203113495864,4,1,1,8
FOODS_2,FOODS_2_166,FOODS_2_019,62,41,21,0.3600974338395222,0.3600974338395222,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,99979,3.2880000000000003,3.254,0.9934737562267172,3,0,2,9
FOODS_2,FOODS_2_166,FOODS_2_294,57,27,30,0.33674643943123905,0.33674643943123905,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,50991,1.0,1.0,0.0,13,5,2,10
FOODS_2,FOODS_2_166,FOODS_2_061,39,23,16,-0.3284314407366877,0.3284314407366877,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,38144,2.0,2.0,0.0,4,2,2,11
FOODS_2,FOODS_2_166,FOODS_2_399,51,24,27,-0.32652854971502276,0.32652854971502276,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,23626,2.0,2.028,0.533516799538305,5,1,2,12
FOODS_2,FOODS_2_166,FOODS_2_388,58,37,21,-0.31802907760370513,0.31802907760370513,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,31274,2.98,2.98,0.0,5,2,2,13
FOODS_2,FOODS_2_182,FOODS_2_240,53,25,28,-0.5697210098086939,0.5697210098086939,COMPLEMENT_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,54213,2.087,2.087,0.0,14,5,1,1
FOODS_2,FOODS_2_182,FOODS_2_166,50,23,27,-0.5518316658406807,0.5518316658406807,COMPLEMENT_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,46463,2.087,2.087,0.0,13,8,1,2
FOODS_2,FOODS_2_182,FOODS_2_036,71,42,29,0.3932539330791222,0.3932539330791222,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,39668,3.596,3.596,0.0,8,4,2,3
FOODS_2,FOODS_2_182,FOODS_2_063,68,40,28,-0.37176323559007995,0.37176323559007995,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,44949,2.798,2.786,0.214632339041238,13,2,2,4
FOODS_2,FOODS_2_182,FOODS_2_294,51,19,32,-0.3381058791742007,0.3381058791742007,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,50991,1.0,1.0,0.0,13,5,2,5
FOODS_2,FOODS_2_182,FOODS_2_056,53,30,23,-0.31843327270914373,0.31843327270914373,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,53850,6.980000000000001,6.980000000000001,0.0,6,2,2,6
FOODS_2,FOODS_2_183,FOODS_2_294,52,21,31,-0.5731350045364456,0.5731350045364456,COMPLEMENT_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,50991,1.0,1.0,0.0,13,5,1,1
FOODS_2,FOODS_2_183,FOODS_2_036,89,41,48,-0.4453121312473688,0.4453121312473688,COMPLEMENT_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,39668,3.596,3.596,0.0,8,4,1,2
FOODS_2,FOODS_2_183,FOODS_2_119,44,29,15,0.43310094171541874,0.43310094171541874,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,28503,2.535,2.535,0.0,11,6,1,3
FOODS_2,FOODS_2_183,FOODS_2_360,56,40,16,-0.40062640592795634,0.40062640592795634,COMPLEMENT_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,261878,0.9399999999999998,0.9399999999999998,0.0,8,5,1,4
FOODS_2,FOODS_2_183,FOODS_2_212,35,25,10,0.47054196764885187,0.47054196764885187,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,26164,4.88,4.989,0.37612015112116576,8,3,2,5
FOODS_2,FOODS_2_183,FOODS_2_399,39,25,14,-0.457295901708792,0.457295901708792,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,23626,2.0,2.028,0.533516799538305,5,1,2,6
FOODS_2,FOODS_2_183,FOODS_2_391,77,45,32,-0.3536338080610583,0.3536338080610583,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,29240,2.0,2.0140000000000002,0.10009203113495864,4,1,2,7
FOODS_2,FOODS_2_197,FOODS_2_285,45,32,13,0.5158132358390195,0.5158132358390195,SUBSTITUTION_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,53434,3.9799999999999995,3.9799999999999995,0.0,10,5,1,1
FOODS_2,FOODS_2_197,FOODS_2_291,55,31,24,0.31708288957999725,0.31708288957999725,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,30273,6.980000000000001,6.980000000000001,0.0,11,5,2,2
FOODS_2,FOODS_2_212,FOODS_2_034,42,19,23,0.5178810359886333,0.5178810359886333,SUBSTITUTION_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,25008,2.5,2.5,0.0,2,1,1,1
FOODS_2,FOODS_2_212,FOODS_2_381,45,20,25,0.40808033580639297,0.40808033580639297,SUBSTITUTION_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,33059,2.5,2.5,0.0,7,2,1,2
FOODS_2,FOODS_2_212,FOODS_2_119,58,29,29,0.4066719656441871,0.4066719656441871,SUBSTITUTION_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,28503,2.535,2.535,0.0,11,6,1,3
FOODS_2,FOODS_2_212,FOODS_2_063,34,23,11,0.651266309239577,0.651266309239577,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,44949,2.798,2.786,0.214632339041238,13,2,2,4
FOODS_2,FOODS_2_212,FOODS_2_183,35,25,10,0.47054196764885187,0.47054196764885187,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,54138,8.98,8.98,0.0,7,4,2,5
FOODS_2,FOODS_2_212,FOODS_2_036,60,42,18,-0.35045237967217724,0.35045237967217724,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,39668,3.596,3.596,0.0,8,4,2,6
FOODS_2,FOODS_2_212,FOODS_2_294,46,19,27,0.3358868320928203,0.3358868320928203,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,50991,1.0,1.0,0.0,13,5,2,7
FOODS_2,FOODS_2_212,FOODS_2_291,56,33,23,0.3162982659694176,0.3162982659694176,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,30273,6.980000000000001,6.980000000000001,0.0,11,5,2,8
FOODS_2,FOODS_2_240,FOODS_2_291,56,33,23,-0.6178625658945269,0.6178625658945269,COMPLEMENT_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,30273,6.980000000000001,6.980000000000001,0.0,11,5,1,1
FOODS_2,FOODS_2_240,FOODS_2_182,53,25,28,-0.5697210098086939,0.5697210098086939,COMPLEMENT_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,20952,2.0,2.0140000000000002,0.14239347641917144,6,2,1,2
FOODS_2,FOODS_2_240,FOODS_2_036,57,27,30,-0.5378768536432411,0.5378768536432411,COMPLEMENT_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,39668,3.596,3.596,0.0,8,4,1,3
FOODS_2,FOODS_2_240,FOODS_2_285,43,30,13,-0.44846598603030385,0.44846598603030385,COMPLEMENT_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,53434,3.9799999999999995,3.9799999999999995,0.0,10,5,1,4
FOODS_2,FOODS_2_240,FOODS_2_294,60,28,32,0.40822947350830796,0.40822947350830796,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,50991,1.0,1.0,0.0,13,5,1,5
FOODS_2,FOODS_2_240,FOODS_2_052,94,50,44,-0.3997608326681619,0.3997608326681619,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,28317,13.970000000000002,13.970000000000002,0.0,7,4,2,6
FOODS_2,FOODS_2_240,FOODS_2_291,55,25,30,0.3916487080652785,0.3916487080652785,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,30273,6.980000000000001,6.980000000000001,0.0,11,5,2,7
FOODS_2,FOODS_2_240,FOODS_2_391,59,28,31,-0.38881522157530246,0.38881522157530246,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,29240,2.0,2.0140000000000002,0.10009203113495864,4,1,2,8
FOODS_2,FOODS_2_240,FOODS_2_056,56,34,22,-0.3801047552859935,0.3801047552859935,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,53850,6.980000000000001,6.980000000000001,0.0,6,2,2,9
FOODS_2,FOODS_2_240,FOODS_2_399,55,26,29,-0.37891722871878963,0.37891722871878963,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,23626,2.0,2.028,0.533516799538305,5,1,2,10
FOODS_2,FOODS_2_240,FOODS_2_063,46,35,11,0.37421357912728165,0.37421357912728165,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,44949,2.798,2.786,0.214632339041238,13,2,2,11
FOODS_2,FOODS_2_240,FOODS_2_388,58,27,31,0.36592052144011894,0.36592052144011894,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,31274,2.98,2.98,0.0,5,2,2,12
FOODS_2,FOODS_2_240,FOODS_2_061,42,25,17,-0.33269258675894775,0.33269258675894775,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,38144,2.0,2.0,0.0,4,2,2,13
FOODS_2,FOODS_2_240,FOODS_2_381,57,27,30,0.31935391234234695,0.31935391234234695,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,33059,2.5,2.5,0.0,7,2,2,14
FOODS_2,FOODS_2_274,FOODS_2_052,62,35,27,0.48715352564853126,0.48715352564853126,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,28317,13.970000000000002,13.970000000000002,0.0,7,4,1,1
FOODS_2,FOODS_2_274,FOODS_2_285,31,22,9,-0.4286951670274089,0.4286951670274089,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,53434,3.9799999999999995,3.9799999999999995,0.0,10,5,2,2
FOODS_2,FOODS_2_274,FOODS_2_152,60,36,24,-0.3314901874952922,0.3314901874952922,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,81865,2.3600000000000003,2.3600000000000003,0.0,7,1,2,3
FOODS_2,FOODS_2_285,FOODS_2_119,45,33,12,0.5927568004858086,0.5927568004858086,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,28503,2.535,2.535,0.0,11,6,1,1
FOODS_2,FOODS_2_285,FOODS_2_197,45,32,13,0.5158132358390195,0.5158132358390195,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,164027,3.2880000000000003,3.2479999999999998,0.4831665250402393,2,1,1,2
FOODS_2,FOODS_2_285,FOODS_2_166,40,27,13,-0.46998948913919103,0.46998948913919103,COMPLEMENT_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,46463,2.087,2.087,0.0,13,8,1,3
FOODS_2,FOODS_2_285,FOODS_2_240,43,30,13,-0.44846598603030385,0.44846598603030385,COMPLEMENT_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,54213,2.087,2.087,0.0,14,5,1,4
FOODS_2,FOODS_2_285,FOODS_2_360,58,42,16,-0.433654827728481,0.433654827728481,COMPLEMENT_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,261878,0.9399999999999998,0.9399999999999998,0.0,8,5,1,5
FOODS_2,FOODS_2_285,FOODS_2_019,36,26,10,0.5740884253249914,0.5740884253249914,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,99979,3.2880000000000003,3.254,0.9934737562267172,3,0,2,6
FOODS_2,FOODS_2_285,FOODS_2_274,31,22,9,-0.4286951670274089,0.4286951670274089,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,31241,6.980000000000001,6.980000000000001,0.0,3,1,2,7
FOODS_2,FOODS_2_285,FOODS_2_360,46,34,12,-0.33292413173458896,0.33292413173458896,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,261878,0.9399999999999998,0.9399999999999998,0.0,8,5,2,8
FOODS_2,FOODS_2_285,FOODS_2_152,53,34,19,-0.3323158230675023,0.3323158230675023,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,81865,2.3600000000000003,2.3600000000000003,0.0,7,1,2,9
FOODS_2,FOODS_2_285,FOODS_2_388,43,32,11,0.313042386215246,0.313042386215246,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,31274,2.98,2.98,0.0,5,2,2,10
FOODS_2,FOODS_2_291,FOODS_2_166,57,34,23,-0.6192398268629992,0.6192398268629992,COMPLEMENT_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,46463,2.087,2.087,0.0,13,8,1,1
FOODS_2,FOODS_2_291,FOODS_2_240,56,33,23,-0.6178625658945269,0.6178625658945269,COMPLEMENT_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,54213,2.087,2.087,0.0,14,5,1,2
FOODS_2,FOODS_2_291,FOODS_2_294,53,17,36,-0.45179307384678274,0.45179307384678274,COMPLEMENT_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,50991,1.0,1.0,0.0,13,5,1,3
FOODS_2,FOODS_2_291,FOODS_2_360,55,32,23,0.4465323302389594,0.4465323302389594,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,261878,0.9399999999999998,0.9399999999999998,0.0,8,5,1,4
FOODS_2,FOODS_2_291,FOODS_2_166,52,25,27,0.4410374101886759,0.4410374101886759,SUBSTITUTION_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,46463,2.087,2.087,0.0,13,8,1,5
FOODS_2,FOODS_2_291,FOODS_2_240,55,25,30,0.3916487080652785,0.3916487080652785,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,54213,2.087,2.087,0.0,14,5,2,6
FOODS_2,FOODS_2_291,FOODS_2_391,57,33,24,-0.329523458366924,0.329523458366924,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,29240,2.0,2.0140000000000002,0.10009203113495864,4,1,2,7
FOODS_2,FOODS_2_291,FOODS_2_197,55,31,24,0.31708288957999725,0.31708288957999725,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,164027,3.2880000000000003,3.2479999999999998,0.4831665250402393,2,1,2,8
FOODS_2,FOODS_2_291,FOODS_2_212,56,33,23,0.3162982659694176,0.3162982659694176,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,26164,4.88,4.989,0.37612015112116576,8,3,2,9
FOODS_2,FOODS_2_291,FOODS_2_019,52,28,24,0.3130044973607362,0.3130044973607362,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,99979,3.2880000000000003,3.254,0.9934737562267172,3,0,2,10
FOODS_2,FOODS_2_291,FOODS_2_036,90,40,50,0.3088237707947768,0.3088237707947768,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,39668,3.596,3.596,0.0,8,4,2,11
FOODS_2,FOODS_2_294,FOODS_2_183,52,21,31,-0.5731350045364456,0.5731350045364456,COMPLEMENT_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,54138,8.98,8.98,0.0,7,4,1,1
FOODS_2,FOODS_2_294,FOODS_2_056,61,20,41,-0.5190013844051181,0.5190013844051181,COMPLEMENT_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,53850,6.980000000000001,6.980000000000001,0.0,6,2,1,2
FOODS_2,FOODS_2_294,FOODS_2_291,53,17,36,-0.45179307384678274,0.45179307384678274,COMPLEMENT_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,30273,6.980000000000001,6.980000000000001,0.0,11,5,1,3
FOODS_2,FOODS_2_294,FOODS_2_240,60,28,32,0.40822947350830796,0.40822947350830796,SUBSTITUTION_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,54213,2.087,2.087,0.0,14,5,1,4
FOODS_2,FOODS_2_294,FOODS_2_128,50,19,31,0.4004202328387594,0.4004202328387594,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,151901,0.9399999999999998,0.9399999999999998,0.0,6,4,1,5
FOODS_2,FOODS_2_294,FOODS_2_380,50,19,31,-0.38576602696292883,0.38576602696292883,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,59402,4.97,4.97,0.0,8,2,2,6
FOODS_2,FOODS_2_294,FOODS_2_021,50,19,31,0.3789204598054227,0.3789204598054227,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,123205,0.94,0.94,0.0,6,3,2,7
FOODS_2,FOODS_2_294,FOODS_2_380,59,28,31,0.37450560675410094,0.37450560675410094,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,59402,4.97,4.97,0.0,8,2,2,8
FOODS_2,FOODS_2_294,FOODS_2_182,51,19,32,-0.3381058791742007,0.3381058791742007,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,20952,2.0,2.0140000000000002,0.14239347641917144,6,2,2,9
FOODS_2,FOODS_2_294,FOODS_2_166,57,27,30,0.33674643943123905,0.33674643943123905,SUBSTITUTION_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,46463,2.087,2.087,0.0,13,8,2,10
FOODS_2,FOODS_2_294,FOODS_2_212,46,19,27,0.3358868320928203,0.3358868320928203,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,26164,4.88,4.989,0.37612015112116576,8,3,2,11
FOODS_2,FOODS_2_294,FOODS_2_052,86,44,42,-0.321068684515495,0.321068684515495,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,28317,13.970000000000002,13.970000000000002,0.0,7,4,2,12
FOODS_2,FOODS_2_294,FOODS_2_152,57,22,35,0.3210641598360455,0.3210641598360455,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,81865,2.3600000000000003,2.3600000000000003,0.0,7,1,2,13
FOODS_2,FOODS_2_322,FOODS_2_119,40,27,13,0.41918892368211313,0.41918892368211313,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,28503,2.535,2.535,0.0,11,6,1,1
FOODS_2,FOODS_2_360,FOODS_2_052,95,51,44,0.5074408422472036,0.5074408422472036,SUBSTITUTION_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,28317,13.970000000000002,13.970000000000002,0.0,7,4,1,1
FOODS_2,FOODS_2_360,FOODS_2_291,55,32,23,0.4465323302389594,0.4465323302389594,SUBSTITUTION_LIKE,STRONG,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,30273,6.980000000000001,6.980000000000001,0.0,11,5,1,2
FOODS_2,FOODS_2_360,FOODS_2_285,58,42,16,-0.433654827728481,0.433654827728481,COMPLEMENT_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,53434,3.9799999999999995,3.9799999999999995,0.0,10,5,1,3
FOODS_2,FOODS_2_360,FOODS_2_063,58,42,16,0.41002849808112496,0.41002849808112496,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,44949,2.798,2.786,0.214632339041238,13,2,1,4
FOODS_2,FOODS_2_360,FOODS_2_183,56,40,16,-0.40062640592795634,0.40062640592795634,COMPLEMENT_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,54138,8.98,8.98,0.0,7,4,1,5
FOODS_2,FOODS_2_360,FOODS_2_285,46,34,12,-0.33292413173458896,0.33292413173458896,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,53434,3.9799999999999995,3.9799999999999995,0.0,10,5,2,6
FOODS_2,FOODS_2_360,FOODS_2_052,57,41,16,-0.323144459551044,0.323144459551044,COMPLEMENT_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,28317,13.970000000000002,13.970000000000002,0.0,7,4,2,7
FOODS_2,FOODS_2_360,FOODS_2_119,56,40,16,0.3197418832025274,0.3197418832025274,SUBSTITUTION_LIKE,MODERATE,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,28503,2.535,2.535,0.0,11,6,2,8
FOODS_2,FOODS_2_380,FOODS_2_152,64,30,34,0.4590287376210172,0.4590287376210172,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,81865,2.3600000000000003,2.3600000000000003,0.0,7,1,1,1
FOODS_2,FOODS_2_380,FOODS_2_381,64,31,33,0.4132911051476455,0.4132911051476455,SUBSTITUTION_LIKE,STRONG,OUTGOING,YOUR PRICE → NEIGHBOR DEMAND,33059,2.5,2.5,0.0,7,2,1,2
FOODS_2,FOODS_2_380,FOODS_2_021,49,36,13,-0.39601515166584816,0.39601515166584816,COMPLEMENT_LIKE,MODERATE,INCOMING,NEIGHBOR PRICE → YOUR DEMAND,123205,0.94,0.94,0.0,6,3,2,3
