item_id,store_id,scenario_date,current_price,candidate_price,support_weeks,first_seen,last_seen
FOODS_1_187,CA_3,2016-05-21,9.98,9.98,2,2016-05-14,2016-05-21
FOODS_1_187,CA_4,2016-05-21,9.98,9.94,43,2015-07-18,2016-05-07
FOODS_1_187,CA_4,2016-05-21,9.98,9.98,10,2015-05-23,2016-05-21
FOODS_1_187,TX_1,2016-05-21,9.98,9.94,44,2015-07-18,2016-05-14
FOODS_1_187,TX_1,2016-05-21,9.98,9.98,9,2015-05-23,2016-05-21
FOODS_1_187,TX_2,2016-05-21,9.98,9.94,44,2015-07-18,2016-05-14
FOODS_1_187,TX_2,2016-05-21,9.98,9.98,9,2015-05-23,2016-05-21
FOODS_1_187,TX_3,2016-05-21,9.98,9.94,42,2015-07-25,2016-05-07
FOODS_1_187,TX_3,2016-05-21,9.98,9.98,11,2015-05-23,2016-05-21
FOODS_1_187,WI_1,2016-05-21,9.98,9.94,43,2015-07-18,2016-05-07
FOODS_1_187,WI_1,2016-05-21,9.98,9.98,10,2015-05-23,2016-05-21
FOODS_1_187,WI_2,2016-05-21,9.98,9.94,42,2015-07-25,2016-05-07
FOODS_1_187,WI_2,2016-05-21,9.98,9.98,11,2015-05-23,2016-05-21
FOODS_1_187,WI_3,2016-05-21,9.98,9.94,43,2015-07-18,2016-05-07
FOODS_1_187,WI_3,2016-05-21,9.98,9.98,10,2015-05-23,2016-05-21
FOODS_1_192,CA_1,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_192,CA_2,2016-05-21,2.24,2.24,50,2015-05-23,2016-05-21
FOODS_1_192,CA_3,2016-05-21,2.24,1.98,14,2015-07-11,2016-04-16
FOODS_1_192,CA_3,2016-05-21,2.24,2.24,39,2015-05-23,2016-05-21
FOODS_1_192,CA_4,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_192,TX_1,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_192,TX_2,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_192,TX_3,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_192,WI_1,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_192,WI_2,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_192,WI_3,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_201,CA_1,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_201,CA_2,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_201,CA_3,2016-05-21,2.24,1.98,7,2015-11-14,2015-12-26
FOODS_1_201,CA_3,2016-05-21,2.24,2.24,46,2015-05-23,2016-05-21
FOODS_1_201,CA_4,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_201,TX_1,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_201,TX_2,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_201,TX_3,2016-05-21,2.24,2.24,52,2015-05-23,2016-05-21
FOODS_1_201,WI_1,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_201,WI_2,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_201,WI_3,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_206,CA_1,2016-05-21,2.23,1.98,33,2015-05-23,2016-01-02
FOODS_1_206,CA_1,2016-05-21,2.23,2.23,20,2016-01-09,2016-05-21
FOODS_1_206,CA_2,2016-05-21,2.23,1.98,33,2015-05-23,2016-01-02
FOODS_1_206,CA_2,2016-05-21,2.23,2.23,20,2016-01-09,2016-05-21
FOODS_1_206,CA_3,2016-05-21,2.23,1.98,33,2015-05-23,2016-01-02
FOODS_1_206,CA_3,2016-05-21,2.23,2.23,20,2016-01-09,2016-05-21
FOODS_1_206,CA_4,2016-05-21,2.23,1.98,43,2015-05-23,2016-03-12
FOODS_1_206,CA_4,2016-05-21,2.23,2.23,10,2016-03-19,2016-05-21
FOODS_1_206,TX_1,2016-05-21,2.23,1.98,33,2015-05-23,2016-01-02
FOODS_1_206,TX_1,2016-05-21,2.23,2.23,20,2016-01-09,2016-05-21
FOODS_1_206,TX_2,2016-05-21,2.23,1.98,32,2015-05-23,2015-12-26
FOODS_1_206,TX_2,2016-05-21,2.23,2.23,21,2016-01-02,2016-05-21
FOODS_1_206,TX_3,2016-05-21,2.23,1.98,32,2015-05-23,2015-12-26
FOODS_1_206,TX_3,2016-05-21,2.23,2.23,21,2016-01-02,2016-05-21
FOODS_1_206,WI_1,2016-05-21,2.23,1.98,33,2015-05-23,2016-01-02
FOODS_1_206,WI_1,2016-05-21,2.23,2.23,20,2016-01-09,2016-05-21
FOODS_1_206,WI_2,2016-05-21,2.23,1.98,32,2015-05-23,2015-12-26
FOODS_1_206,WI_2,2016-05-21,2.23,2.23,21,2016-01-02,2016-05-21
FOODS_1_206,WI_3,2016-05-21,2.23,1.98,33,2015-05-23,2016-01-02
FOODS_1_206,WI_3,2016-05-21,2.23,2.23,20,2016-01-09,2016-05-21
FOODS_1_219,CA_1,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_219,CA_2,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_219,CA_3,2016-05-21,2.24,1.98,8,2015-11-07,2015-12-26
FOODS_1_219,CA_3,2016-05-21,2.24,2.24,45,2015-05-23,2016-05-21
FOODS_1_219,CA_4,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_219,TX_1,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_219,TX_2,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_219,TX_3,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_219,WI_1,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_219,WI_2,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_1_219,WI_3,2016-05-21,2.24,2.24,53,2015-05-23,2016-05-21
FOODS_2_019,CA_1,2016-05-21,3.42,3.34,5,2015-05-23,2015-06-20
FOODS_2_019,CA_1,2016-05-21,3.42,3.42,48,2015-06-27,2016-05-21
FOODS_2_019,CA_2,2016-05-21,3.42,3.42,29,2015-11-07,2016-05-21
FOODS_2_019,CA_2,2016-05-21,3.42,3.43,24,2015-05-23,2015-10-31
FOODS_2_019,CA_3,2016-05-21,3.42,3.34,6,2015-05-23,2015-06-27
FOODS_2_019,CA_3,2016-05-21,3.42,3.42,47,2015-07-04,2016-05-21
FOODS_2_019,CA_4,2016-05-21,3.42,3.34,6,2015-05-23,2015-06-27
FOODS_2_019,CA_4,2016-05-21,3.42,3.42,47,2015-07-04,2016-05-21
FOODS_2_019,TX_1,2016-05-21,2.98,2.88,23,2015-05-23,2015-10-24
FOODS_2_019,TX_1,2016-05-21,2.98,2.98,30,2015-10-31,2016-05-21
FOODS_2_019,TX_2,2016-05-21,2.98,2.88,24,2015-05-23,2015-10-31
FOODS_2_019,TX_2,2016-05-21,2.98,2.98,29,2015-11-07,2016-05-21
FOODS_2_019,TX_3,2016-05-21,2.98,2.88,24,2015-05-23,2015-10-31
FOODS_2_019,TX_3,2016-05-21,2.98,2.98,29,2015-11-07,2016-05-21
FOODS_2_019,WI_1,2016-05-21,3.42,3.34,6,2015-05-23,2015-06-27
FOODS_2_019,WI_1,2016-05-21,3.42,3.42,47,2015-07-04,2016-05-21
FOODS_2_019,WI_2,2016-05-21,3.42,3.34,7,2015-05-23,2015-07-04
FOODS_2_019,WI_2,2016-05-21,3.42,3.42,46,2015-07-11,2016-05-21
FOODS_2_019,WI_3,2016-05-21,3.42,3.34,7,2015-05-23,2015-07-04
FOODS_2_019,WI_3,2016-05-21,3.42,3.42,46,2015-07-11,2016-05-21
FOODS_2_021,CA_1,2016-05-21,0.94,0.94,51,2015-05-23,2016-05-21
FOODS_2_021,CA_3,2016-05-21,0.94,0.84,17,2015-10-31,2016-02-20
FOODS_2_021,CA_3,2016-05-21,0.94,0.94,34,2015-05-23,2016-05-21
FOODS_2_021,CA_4,2016-05-21,0.94,0.94,52,2015-05-23,2016-05-21
FOODS_2_021,TX_1,2016-05-21,0.94,0.94,51,2015-05-23,2016-05-21
FOODS_2_021,TX_2,2016-05-21,0.94,0.94,52,2015-05-23,2016-05-21
FOODS_2_021,TX_3,2016-05-21,0.94,0.94,52,2015-05-23,2016-05-21
FOODS_2_021,WI_1,2016-05-21,0.94,0.94,51,2015-05-23,2016-05-21
FOODS_2_021,WI_2,2016-05-21,0.94,0.94,51,2015-05-23,2016-05-21
FOODS_2_021,WI_3,2016-05-21,0.94,0.94,51,2015-05-23,2016-05-21
FOODS_2_034,CA_1,2016-05-21,2.5,2.5,53,2015-05-23,2016-05-21
FOODS_2_034,CA_2,2016-05-21,2.5,2.5,53,2015-05-23,2016-05-21
FOODS_2_034,CA_3,2016-05-21,2.5,2.5,53,2015-05-23,2016-05-21
FOODS_2_034,CA_4,2016-05-21,2.5,2.5,53,2015-05-23,2016-05-21
FOODS_2_034,TX_1,2016-05-21,2.5,2.5,53,2015-05-23,2016-05-21
FOODS_2_034,TX_2,2016-05-21,2.5,2.5,53,2015-05-23,2016-05-21
FOODS_2_034,TX_3,2016-05-21,2.5,2.5,52,2015-05-23,2016-05-21
FOODS_2_034,WI_1,2016-05-21,2.5,2.5,53,2015-05-23,2016-05-21
FOODS_2_034,WI_2,2016-05-21,2.5,2.5,53,2015-05-23,2016-05-21
FOODS_2_034,WI_3,2016-05-21,2.5,2.5,52,2015-05-30,2016-05-21
FOODS_2_036,CA_1,2016-05-21,3.74,3.74,50,2015-06-06,2016-05-21
FOODS_2_036,CA_2,2016-05-21,3.74,3.5,4,2015-05-23,2016-03-26
FOODS_2_036,CA_2,2016-05-21,3.74,3.74,49,2015-06-06,2016-05-21
FOODS_2_036,CA_3,2016-05-21,3.74,3.5,4,2015-05-23,2016-04-02
FOODS_2_036,CA_3,2016-05-21,3.74,3.74,49,2015-06-06,2016-05-21
FOODS_2_036,CA_4,2016-05-21,3.74,3.74,50,2015-06-06,2016-05-21
FOODS_2_036,TX_1,2016-05-21,3.5,3.5,53,2015-05-23,2016-05-21
FOODS_2_036,TX_2,2016-05-21,3.5,3.5,53,2015-05-23,2016-05-21
FOODS_2_036,TX_3,2016-05-21,3.5,3.5,53,2015-05-23,2016-05-21
FOODS_2_036,WI_1,2016-05-21,3.5,3.5,53,2015-05-23,2016-05-21
FOODS_2_036,WI_2,2016-05-21,3.5,3.5,53,2015-05-23,2016-05-21
FOODS_2_036,WI_3,2016-05-21,3.5,3.5,53,2015-05-23,2016-05-21
FOODS_2_052,CA_1,2016-05-21,13.97,13.97,53,2015-05-23,2016-05-21
FOODS_2_052,CA_2,2016-05-21,13.97,13.97,53,2015-05-23,2016-05-21
FOODS_2_052,CA_3,2016-05-21,13.97,11.47,12,2015-11-07,2016-01-30
FOODS_2_052,CA_3,2016-05-21,13.97,13.97,40,2015-05-23,2016-05-21
FOODS_2_052,CA_4,2016-05-21,13.97,13.97,53,2015-05-23,2016-05-21
FOODS_2_052,TX_1,2016-05-21,13.97,13.97,53,2015-05-23,2016-05-21
FOODS_2_052,TX_2,2016-05-21,13.97,13.97,53,2015-05-23,2016-05-21
FOODS_2_052,TX_3,2016-05-21,13.97,13.97,53,2015-05-23,2016-05-21
FOODS_2_052,WI_1,2016-05-21,13.97,13.97,53,2015-05-23,2016-05-21
FOODS_2_052,WI_2,2016-05-21,13.97,13.97,53,2015-05-23,2016-05-21
FOODS_2_052,WI_3,2016-05-21,13.97,13.97,53,2015-05-23,2016-05-21
FOODS_2_056,CA_1,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_056,CA_2,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_056,CA_3,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_056,CA_4,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_056,TX_1,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_056,TX_2,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_056,TX_3,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_056,WI_1,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_056,WI_2,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_056,WI_3,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_061,CA_1,2016-05-21,2.0,2.0,53,2015-05-23,2016-05-21
FOODS_2_061,CA_2,2016-05-21,2.0,2.0,53,2015-05-23,2016-05-21
FOODS_2_061,CA_3,2016-05-21,2.0,2.0,53,2015-05-23,2016-05-21
FOODS_2_061,CA_4,2016-05-21,2.0,2.0,53,2015-05-23,2016-05-21
FOODS_2_061,TX_1,2016-05-21,2.0,2.0,53,2015-05-23,2016-05-21
FOODS_2_061,TX_2,2016-05-21,2.0,2.0,52,2015-05-23,2016-05-21
FOODS_2_061,TX_3,2016-05-21,2.0,2.0,53,2015-05-23,2016-05-21
FOODS_2_061,WI_1,2016-05-21,2.0,2.0,53,2015-05-23,2016-05-21
FOODS_2_061,WI_2,2016-05-21,2.0,2.0,53,2015-05-23,2016-05-21
FOODS_2_061,WI_3,2016-05-21,2.0,2.0,53,2015-05-23,2016-05-21
FOODS_2_063,CA_1,2016-05-21,2.96,2.96,53,2015-05-23,2016-05-21
FOODS_2_063,CA_2,2016-05-21,2.96,2.96,53,2015-05-23,2016-05-21
FOODS_2_063,CA_3,2016-05-21,2.96,2.96,53,2015-05-23,2016-05-21
FOODS_2_063,CA_4,2016-05-21,2.96,2.96,53,2015-05-23,2016-05-21
FOODS_2_063,TX_1,2016-05-21,2.42,2.42,53,2015-05-23,2016-05-21
FOODS_2_063,TX_2,2016-05-21,2.42,2.42,53,2015-05-23,2016-05-21
FOODS_2_063,TX_3,2016-05-21,2.42,2.42,53,2015-05-23,2016-05-21
FOODS_2_063,WI_1,2016-05-21,2.96,2.84,8,2015-05-23,2015-07-11
FOODS_2_063,WI_1,2016-05-21,2.96,2.96,45,2015-07-18,2016-05-21
FOODS_2_063,WI_2,2016-05-21,2.96,2.84,7,2015-05-23,2015-07-04
FOODS_2_063,WI_2,2016-05-21,2.96,2.96,46,2015-07-11,2016-05-21
FOODS_2_063,WI_3,2016-05-21,2.96,2.84,11,2015-05-23,2015-08-01
FOODS_2_063,WI_3,2016-05-21,2.96,2.96,42,2015-08-08,2016-05-21
FOODS_2_119,CA_1,2016-05-21,2.67,2.67,53,2015-05-23,2016-05-21
FOODS_2_119,CA_2,2016-05-21,2.67,2.67,53,2015-05-23,2016-05-21
FOODS_2_119,CA_3,2016-05-21,2.67,2.67,53,2015-05-23,2016-05-21
FOODS_2_119,CA_4,2016-05-21,2.67,2.67,53,2015-05-23,2016-05-21
FOODS_2_119,TX_1,2016-05-21,2.22,2.22,53,2015-05-23,2016-05-21
FOODS_2_119,TX_2,2016-05-21,2.22,2.22,53,2015-05-23,2016-05-21
FOODS_2_119,TX_3,2016-05-21,2.22,2.22,53,2015-05-23,2016-05-21
FOODS_2_119,WI_1,2016-05-21,2.67,2.67,53,2015-05-23,2016-05-21
FOODS_2_119,WI_2,2016-05-21,2.67,2.67,53,2015-05-23,2016-05-21
FOODS_2_119,WI_3,2016-05-21,2.67,2.67,53,2015-05-23,2016-05-21
FOODS_2_128,CA_1,2016-05-21,0.94,0.94,51,2015-05-23,2016-05-21
FOODS_2_128,CA_2,2016-05-21,0.94,0.94,51,2015-05-23,2016-05-21
FOODS_2_128,CA_3,2016-05-21,0.94,0.84,17,2015-10-31,2016-02-20
FOODS_2_128,CA_3,2016-05-21,0.94,0.94,34,2015-05-23,2016-05-21
FOODS_2_128,CA_4,2016-05-21,0.94,0.94,52,2015-05-23,2016-05-21
FOODS_2_128,TX_1,2016-05-21,0.94,0.94,51,2015-05-23,2016-05-21
FOODS_2_128,TX_2,2016-05-21,0.94,0.94,51,2015-05-23,2016-05-21
FOODS_2_128,TX_3,2016-05-21,0.94,0.94,52,2015-05-23,2016-05-21
FOODS_2_128,WI_1,2016-05-21,0.94,0.94,51,2015-05-23,2016-05-21
FOODS_2_128,WI_2,2016-05-21,0.94,0.94,51,2015-05-23,2016-05-21
FOODS_2_128,WI_3,2016-05-21,0.94,0.94,51,2015-05-23,2016-05-21
FOODS_2_152,CA_1,2016-05-21,2.42,2.42,53,2015-05-23,2016-05-21
FOODS_2_152,CA_2,2016-05-21,2.42,2.42,53,2015-05-23,2016-05-21
FOODS_2_152,CA_3,2016-05-21,2.42,2.42,53,2015-05-23,2016-05-21
FOODS_2_152,CA_4,2016-05-21,2.42,2.42,53,2015-05-23,2016-05-21
FOODS_2_152,TX_1,2016-05-21,2.22,2.22,53,2015-05-23,2016-05-21
FOODS_2_152,TX_2,2016-05-21,2.22,2.22,53,2015-05-23,2016-05-21
FOODS_2_152,TX_3,2016-05-21,2.22,2.22,53,2015-05-23,2016-05-21
FOODS_2_152,WI_1,2016-05-21,2.42,2.42,53,2015-05-23,2016-05-21
FOODS_2_152,WI_2,2016-05-21,2.42,2.42,53,2015-05-23,2016-05-21
FOODS_2_152,WI_3,2016-05-21,2.42,2.42,53,2015-05-23,2016-05-21
FOODS_2_166,CA_1,2016-05-21,2.18,2.18,53,2015-05-23,2016-05-21
FOODS_2_166,CA_2,2016-05-21,2.18,1.98,4,2016-04-02,2016-04-23
FOODS_2_166,CA_2,2016-05-21,2.18,2.18,49,2015-05-23,2016-05-21
FOODS_2_166,CA_3,2016-05-21,2.18,1.98,25,2015-08-15,2016-04-23
FOODS_2_166,CA_3,2016-05-21,2.18,2.18,28,2015-05-23,2016-05-21
FOODS_2_166,CA_4,2016-05-21,2.18,2.18,53,2015-05-23,2016-05-21
FOODS_2_166,TX_1,2016-05-21,2.18,2.18,53,2015-05-23,2016-05-21
FOODS_2_166,TX_2,2016-05-21,2.18,2.18,53,2015-05-23,2016-05-21
FOODS_2_166,TX_3,2016-05-21,2.18,2.18,53,2015-05-23,2016-05-21
FOODS_2_166,WI_1,2016-05-21,1.87,1.87,53,2015-05-23,2016-05-21
FOODS_2_166,WI_2,2016-05-21,1.87,1.87,53,2015-05-23,2016-05-21
FOODS_2_166,WI_3,2016-05-21,1.87,1.87,53,2015-05-23,2016-05-21
FOODS_2_171,CA_1,2016-05-21,2.97,2.97,53,2015-05-23,2016-05-21
FOODS_2_171,CA_2,2016-05-21,2.97,2.97,53,2015-05-23,2016-05-21
FOODS_2_171,CA_3,2016-05-21,2.97,2.97,53,2015-05-23,2016-05-21
FOODS_2_171,CA_4,2016-05-21,2.97,2.97,53,2015-05-23,2016-05-21
FOODS_2_171,TX_1,2016-05-21,2.74,2.74,53,2015-05-23,2016-05-21
FOODS_2_171,TX_2,2016-05-21,2.74,2.74,53,2015-05-23,2016-05-21
FOODS_2_171,TX_3,2016-05-21,2.74,2.74,53,2015-05-23,2016-05-21
FOODS_2_171,WI_1,2016-05-21,2.97,2.97,53,2015-05-23,2016-05-21
FOODS_2_171,WI_2,2016-05-21,2.97,2.97,53,2015-05-23,2016-05-21
FOODS_2_171,WI_3,2016-05-21,2.97,2.97,53,2015-05-23,2016-05-21
FOODS_2_182,CA_1,2016-05-21,2.0,1.98,4,2015-05-23,2015-06-13
FOODS_2_182,CA_1,2016-05-21,2.0,2.0,44,2015-07-25,2016-05-21
FOODS_2_182,CA_1,2016-05-21,2.0,2.14,5,2015-06-20,2015-07-18
FOODS_2_182,CA_2,2016-05-21,2.0,1.96,4,2015-05-23,2015-06-13
FOODS_2_182,CA_2,2016-05-21,2.0,2.0,44,2015-07-25,2016-05-21
FOODS_2_182,CA_2,2016-05-21,2.0,2.14,5,2015-06-20,2015-07-18
FOODS_2_182,CA_3,2016-05-21,2.0,2.0,44,2015-07-25,2016-05-21
FOODS_2_182,CA_3,2016-05-21,2.0,2.14,6,2015-06-13,2015-07-18
FOODS_2_182,CA_4,2016-05-21,2.0,1.98,4,2015-05-23,2015-06-13
FOODS_2_182,CA_4,2016-05-21,2.0,2.0,44,2015-07-25,2016-05-21
FOODS_2_182,CA_4,2016-05-21,2.0,2.14,5,2015-06-20,2015-07-18
FOODS_2_182,TX_1,2016-05-21,2.0,2.0,53,2015-05-23,2016-05-21
FOODS_2_182,TX_2,2016-05-21,2.0,2.0,53,2015-05-23,2016-05-21
FOODS_2_182,TX_3,2016-05-21,2.0,2.0,52,2015-05-23,2016-05-21
FOODS_2_182,WI_1,2016-05-21,2.0,2.0,45,2015-07-18,2016-05-21
FOODS_2_182,WI_1,2016-05-21,2.0,2.14,5,2015-06-13,2015-07-11
FOODS_2_182,WI_2,2016-05-21,2.0,2.0,44,2015-07-25,2016-05-21
FOODS_2_182,WI_2,2016-05-21,2.0,2.08,4,2015-05-23,2015-06-13
FOODS_2_182,WI_2,2016-05-21,2.0,2.14,5,2015-06-20,2015-07-18
FOODS_2_182,WI_3,2016-05-21,2.0,2.0,34,2015-10-03,2016-05-21
FOODS_2_182,WI_3,2016-05-21,2.0,2.08,19,2015-05-23,2015-09-26
FOODS_2_183,CA_1,2016-05-21,8.98,8.98,53,2015-05-23,2016-05-21
FOODS_2_183,CA_2,2016-05-21,8.98,8.98,53,2015-05-23,2016-05-21
FOODS_2_183,CA_3,2016-05-21,8.98,8.98,53,2015-05-23,2016-05-21
FOODS_2_183,CA_4,2016-05-21,8.98,8.98,53,2015-05-23,2016-05-21
FOODS_2_183,TX_1,2016-05-21,8.98,8.98,53,2015-05-23,2016-05-21
FOODS_2_183,TX_2,2016-05-21,8.98,8.98,53,2015-05-23,2016-05-21
FOODS_2_183,TX_3,2016-05-21,8.98,8.98,53,2015-05-23,2016-05-21
FOODS_2_183,WI_1,2016-05-21,8.98,8.98,53,2015-05-23,2016-05-21
FOODS_2_183,WI_2,2016-05-21,8.98,8.98,53,2015-05-23,2016-05-21
FOODS_2_183,WI_3,2016-05-21,8.98,8.98,53,2015-05-23,2016-05-21
FOODS_2_197,CA_1,2016-05-21,3.42,3.34,6,2015-05-23,2015-06-27
FOODS_2_197,CA_1,2016-05-21,3.42,3.42,47,2015-07-04,2016-05-21
FOODS_2_197,CA_2,2016-05-21,3.42,3.34,24,2015-05-23,2015-10-31
FOODS_2_197,CA_2,2016-05-21,3.42,3.42,29,2015-11-07,2016-05-21
FOODS_2_197,CA_3,2016-05-21,3.42,3.34,6,2015-05-23,2015-06-27
FOODS_2_197,CA_3,2016-05-21,3.42,3.42,47,2015-07-04,2016-05-21
FOODS_2_197,CA_4,2016-05-21,3.42,3.34,6,2015-05-23,2015-06-27
FOODS_2_197,CA_4,2016-05-21,3.42,3.42,47,2015-07-04,2016-05-21
FOODS_2_197,TX_1,2016-05-21,2.98,2.88,23,2015-05-23,2015-10-24
FOODS_2_197,TX_1,2016-05-21,2.98,2.98,30,2015-10-31,2016-05-21
FOODS_2_197,TX_2,2016-05-21,2.98,2.88,23,2015-05-23,2015-10-24
FOODS_2_197,TX_2,2016-05-21,2.98,2.98,30,2015-10-31,2016-05-21
FOODS_2_197,TX_3,2016-05-21,2.98,2.88,24,2015-05-23,2015-10-31
FOODS_2_197,TX_3,2016-05-21,2.98,2.98,29,2015-11-07,2016-05-21
FOODS_2_197,WI_1,2016-05-21,3.42,3.34,6,2015-05-23,2015-06-27
FOODS_2_197,WI_1,2016-05-21,3.42,3.42,47,2015-07-04,2016-05-21
FOODS_2_197,WI_2,2016-05-21,3.42,3.34,7,2015-05-23,2015-07-04
FOODS_2_197,WI_2,2016-05-21,3.42,3.42,46,2015-07-11,2016-05-21
FOODS_2_197,WI_3,2016-05-21,3.42,3.34,7,2015-05-23,2015-07-04
FOODS_2_197,WI_3,2016-05-21,3.42,3.42,46,2015-07-11,2016-05-21
FOODS_2_212,CA_1,2016-05-21,4.88,4.88,53,2015-05-23,2016-05-21
FOODS_2_212,CA_2,2016-05-21,4.88,4.88,35,2015-09-12,2016-05-21
FOODS_2_212,CA_2,2016-05-21,4.88,5.97,16,2015-05-23,2015-09-05
FOODS_2_212,CA_3,2016-05-21,4.88,4.43,16,2015-05-23,2015-09-05
FOODS_2_212,CA_3,2016-05-21,4.88,4.88,37,2015-09-12,2016-05-21
FOODS_2_212,CA_4,2016-05-21,4.88,4.88,53,2015-05-23,2016-05-21
FOODS_2_212,TX_1,2016-05-21,4.88,4.88,53,2015-05-23,2016-05-21
FOODS_2_212,TX_2,2016-05-21,4.88,4.88,53,2015-05-23,2016-05-21
FOODS_2_212,TX_3,2016-05-21,4.88,4.88,53,2015-05-23,2016-05-21
FOODS_2_212,WI_1,2016-05-21,4.88,4.88,53,2015-05-23,2016-05-21
FOODS_2_212,WI_2,2016-05-21,4.88,4.88,53,2015-05-23,2016-05-21
FOODS_2_212,WI_3,2016-05-21,4.88,4.88,53,2015-05-23,2016-05-21
FOODS_2_240,CA_1,2016-05-21,2.18,2.18,53,2015-05-23,2016-05-21
FOODS_2_240,CA_2,2016-05-21,2.18,1.98,9,2016-03-05,2016-04-30
FOODS_2_240,CA_2,2016-05-21,2.18,2.18,44,2015-05-23,2016-05-21
FOODS_2_240,CA_3,2016-05-21,2.18,1.98,22,2015-08-15,2016-04-23
FOODS_2_240,CA_3,2016-05-21,2.18,2.18,31,2015-05-23,2016-05-21
FOODS_2_240,CA_4,2016-05-21,2.18,2.18,53,2015-05-23,2016-05-21
FOODS_2_240,TX_1,2016-05-21,2.18,2.18,51,2015-05-23,2016-05-21
FOODS_2_240,TX_2,2016-05-21,2.18,2.18,53,2015-05-23,2016-05-21
FOODS_2_240,TX_3,2016-05-21,2.18,2.18,53,2015-05-23,2016-05-21
FOODS_2_240,WI_1,2016-05-21,1.87,1.87,53,2015-05-23,2016-05-21
FOODS_2_240,WI_2,2016-05-21,1.87,1.87,53,2015-05-23,2016-05-21
FOODS_2_240,WI_3,2016-05-21,1.87,1.87,53,2015-05-23,2016-05-21
FOODS_2_274,CA_1,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_274,CA_2,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_274,CA_3,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_274,CA_4,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_274,TX_1,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_274,TX_2,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_274,TX_3,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_274,WI_1,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_274,WI_2,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_274,WI_3,2016-05-21,6.98,6.98,53,2015-05-23,2016-05-21
FOODS_2_276,CA_1,2016-05-21,3.42,3.34,5,2015-05-23,2015-06-20
FOODS_2_276,CA_1,2016-05-21,3.42,3.42,48,2015-06-27,2016-05-21
FOODS_2_276,CA_2,2016-05-21,3.42,3.34,6,2015-05-23,2015-06-27
FOODS_2_276,CA_2,2016-05-21,3.42,3.42,47,2015-07-04,2016-05-21
FOODS_2_276,CA_3,2016-05-21,3.42,3.34,6,2015-05-23,2015-06-27
FOODS_2_276,CA_3,2016-05-21,3.42,3.42,47,2015-07-04,2016-05-21
FOODS_2_276,CA_4,2016-05-21,3.42,3.34,6,2015-05-23,2015-06-27
FOODS_2_276,CA_4,2016-05-21,3.42,3.42,47,2015-07-04,2016-05-21
