item_id,dept_id,store_id,state_id,date,wm_yr_wk,sell_price,previous_price,normal_price_13wk,hist_mean_price,price_change_pct,price_vs_normal_pct,price_vs_hist_mean_pct,price_down_flag,price_up_flag,lag_1_units,lag_4_units,lag_13_units,lag_52_units,rolling_4_units,rolling_13_units,hist_mean_units,hist_median_units,lag_1_vs_mean,lag_4_vs_mean,lag_13_vs_mean,lag_52_vs_mean,rolling_4_vs_mean,rolling_13_vs_mean,snap_days,event_days,sporting_flag,cultural_flag,religious_flag,national_flag,month,day_of_month,week_of_year
FOODS_1_192,FOODS_1,CA_4,CA,2016-05-21,11617,2.24,2.24,2.24,2.3452707581227434,0.0,0.0,-4.488639862077439,0,0,6.0,0.0,0.0,6.0,6.0,1.8461538461538463,4.689530685920578,5.0,1.279445727482679,0.0,0.0,1.279445727482679,1.279445727482679,0.3936756084562089,0,0,0,0,0,0,5,21,20
FOODS_1_192,FOODS_1,TX_1,TX,2016-05-21,11617,2.24,2.24,2.24,2.319241877256318,0.0,0.0,-3.4167146615195527,0,0,0.0,2.0,0.0,13.0,1.5,0.46153846153846156,6.375451263537906,5.0,0.0,0.31370328425821065,0.0,2.039071347678369,0.23527746319365797,0.07239306559804862,0,0,0,0,0,0,5,21,20
FOODS_1_192,FOODS_1,TX_2,TX,2016-05-21,11617,2.24,2.24,2.24,2.3145126353790615,0.0,0.0,-3.2193661093087056,0,0,3.0,1.0,0.0,5.0,3.75,1.1538461538461537,5.718411552346571,6.0,0.524621212121212,0.17487373737373735,0.0,0.8743686868686869,0.6557765151515151,0.20177738927738925,0,0,0,0,0,0,5,21,20
FOODS_1_192,FOODS_1,TX_3,TX,2016-05-21,11617,2.24,2.24,2.24,2.3497472924187726,0.0,0.0,-4.670599803343157,0,0,7.0,3.0,0.0,0.0,5.25,1.6153846153846154,2.844765342960289,2.0,2.4606598984771573,1.0545685279187818,0.0,0.0,1.845494923857868,0.5678445919562671,0,0,0,0,0,0,5,21,20
FOODS_1_192,FOODS_1,WI_1,WI,2016-05-21,11617,2.24,2.24,2.24,2.304404332129964,0.0,0.0,-2.794836445669873,0,0,11.0,1.0,0.0,6.0,6.25,1.9230769230769231,4.76173285198556,5.0,2.3100833965125096,0.2100075815011372,0.0,1.2600454890068233,1.3125473843821076,0.40386073365603314,0,0,0,0,0,0,5,21,20
FOODS_1_192,FOODS_1,WI_2,WI,2016-05-21,11617,2.24,2.24,2.24,2.477689530685921,0.0,0.0,-9.59319267979951,0,0,14.0,0.0,0.0,6.0,7.0,2.1538461538461537,5.212996389891697,5.0,2.685595567867036,0.0,0.0,1.1509695290858726,1.342797783933518,0.4131685489026209,0,0,0,0,0,0,5,21,20
FOODS_1_192,FOODS_1,WI_3,WI,2016-05-21,11617,2.24,2.24,2.24,2.344548736462094,0.0,0.0,-4.459226410445921,0,0,7.0,6.0,0.0,1.0,8.0,2.4615384615384617,5.292418772563177,4.0,1.3226466575716236,1.1336971350613916,0.0,0.18894952251023192,1.5115961800818554,0.46510651694826327,0,0,0,0,0,0,5,21,20
FOODS_1_201,FOODS_1,CA_1,CA,2016-05-21,11617,2.24,2.24,2.24,2.163321299638989,0.0,0.0,3.5444896869368048,0,0,13.0,14.0,13.0,21.0,18.0,15.538461538461538,14.379061371841155,15.0,0.9040923926688426,0.9736379613356766,0.9040923926688426,1.460456942003515,1.2518202360030128,1.0806311439000367,0,0,0,0,0,0,5,21,20
FOODS_1_201,FOODS_1,CA_2,CA,2016-05-21,11617,2.24,2.24,2.24,2.1664259927797835,0.0,0.0,3.3961006498916877,0,0,18.0,11.0,10.0,19.0,10.75,12.153846153846153,15.689530685920577,16.0,1.1472618499769904,0.7011044638748275,0.6373676944316613,1.2109986194201565,0.685170271514036,0.7746468901554038,0,0,0,0,0,0,5,21,20
FOODS_1_201,FOODS_1,CA_3,CA,2016-05-21,11617,2.24,2.24,2.24,2.118519855595668,0.0,0.0,5.7341990014143756,0,0,13.0,5.0,30.0,22.0,16.0,21.307692307692307,18.454873646209386,20.0,0.7044209702660407,0.27093114241001565,1.625586854460094,1.192097026604069,0.8669796557120502,1.1545834838088358,0,0,0,0,0,0,5,21,20
FOODS_1_201,FOODS_1,CA_4,CA,2016-05-21,11617,2.24,2.24,2.24,2.1655234657039713,0.0,0.0,3.439193131616241,0,0,11.0,6.0,7.0,11.0,8.25,8.307692307692308,7.931407942238267,8.0,1.3868912152935822,0.756486117432863,0.8825671370050069,1.3868912152935822,1.0401684114701866,1.0474423164455027,0,0,0,0,0,0,5,21,20
FOODS_1_201,FOODS_1,TX_1,TX,2016-05-21,11617,2.24,2.24,2.24,2.1563176895306864,0.0,0.0,3.8807969194709413,0,0,15.0,6.0,0.0,7.0,11.0,9.923076923076923,8.483754512635379,8.0,1.7680851063829788,0.7072340425531916,0.0,0.8251063829787234,1.2965957446808511,1.1696563011456629,0,0,0,0,0,0,5,21,20
FOODS_1_201,FOODS_1,TX_2,TX,2016-05-21,11617,2.24,2.24,2.24,2.1601083032490975,0.0,0.0,3.698504219938171,0,0,9.0,11.0,3.0,9.0,8.75,9.153846153846153,7.613718411552346,7.0,1.1820768136557611,1.444760550023708,0.39402560455192037,1.1820768136557611,1.1492413466097677,1.202283254914834,0,0,0,0,0,0,5,21,20
FOODS_1_201,FOODS_1,TX_3,TX,2016-05-21,11617,2.24,2.24,2.24,2.1609747292418775,0.0,0.0,3.656927112046641,0,0,4.0,9.0,8.0,7.0,6.0,6.615384615384615,4.906137184115524,5.0,0.8153053715967623,1.834437086092715,1.6306107431935246,1.426784400294334,1.2229580573951433,1.3483896530254145,0,0,0,0,0,0,5,21,20
FOODS_1_201,FOODS_1,WI_1,WI,2016-05-21,11617,2.24,2.24,2.24,2.164620938628159,0.0,0.0,3.48232154769847,0,0,9.0,5.0,17.0,25.0,9.75,13.76923076923077,13.848375451263538,15.0,0.649895724713243,0.3610531803962461,1.2275808133472368,1.8052659019812305,0.7040537017726799,0.994284912168124,0,0,0,0,0,0,5,21,20
FOODS_1_201,FOODS_1,WI_2,WI,2016-05-21,11617,2.24,2.24,2.24,2.163537906137184,0.0,0.0,3.5341231436676166,0,0,9.0,17.0,10.0,12.0,12.25,13.23076923076923,9.28158844765343,9.0,0.969661610268378,1.8315830416180474,1.0774017891870866,1.292882147024504,1.3198171917541812,1.4254854441552223,0,0,0,0,0,0,5,21,20
FOODS_1_201,FOODS_1,WI_3,WI,2016-05-21,11617,2.24,2.24,2.24,2.169783393501805,0.0,0.0,3.236111342195902,0,0,13.0,15.0,14.0,14.0,13.0,13.923076923076923,8.963898916967509,9.0,1.4502617801047122,1.6733789770438987,1.5618203785743054,1.5618203785743054,1.4502617801047122,1.5532389479227982,0,0,0,0,0,0,5,21,20
FOODS_1_206,FOODS_1,CA_1,CA,2016-05-21,11617,2.23,2.23,2.23,1.9905054151624548,0.0,0.0,12.031847942398029,0,0,23.0,20.0,14.0,22.0,18.5,16.53846153846154,19.60649819494585,18.0,1.173080464002946,1.020069968698214,0.7140489780887497,1.1220769655680352,0.9435647210458479,0.8435193971927538,0,0,0,0,0,0,5,21,20
FOODS_1_206,FOODS_1,CA_2,CA,2016-05-21,11617,2.23,2.23,2.23,1.993682310469314,0.0,0.0,11.853327297419652,0,0,11.0,10.0,3.0,11.0,10.0,7.153846153846154,11.335740072202166,7.0,0.9703821656050956,0.8821656050955414,0.2646496815286624,0.9703821656050956,0.8821656050955414,0.6310877021068104,0,0,0,0,0,0,5,21,20
FOODS_1_206,FOODS_1,CA_3,CA,2016-05-21,11617,2.23,2.23,2.23,2.0170943396226413,0.0,0.0,10.55506706826559,0,0,12.0,11.0,8.0,12.0,10.5,8.307692307692308,15.516981132075472,10.0,0.7733463035019456,0.7089007782101168,0.5155642023346303,0.7733463035019456,0.6766780155642024,0.5353935947321161,0,0,0,0,0,0,5,21,20
FOODS_1_206,FOODS_1,CA_4,CA,2016-05-21,11617,2.23,2.23,2.23,1.9832851985559568,0.0,0.0,12.439703660556631,0,0,6.0,7.0,0.0,9.0,5.25,2.769230769230769,7.205776173285199,6.0,0.8326653306613226,0.971442885771543,0.0,1.248997995991984,0.7285821643286573,0.3843070756898412,0,0,0,0,0,0,5,21,20
FOODS_1_206,FOODS_1,TX_1,TX,2016-05-21,11617,2.23,2.23,2.23,1.99086642599278,0.0,0.0,12.011532812301654,0,0,7.0,7.0,3.0,3.0,6.0,5.615384615384615,8.24187725631769,6.0,0.8493210687691634,0.8493210687691634,0.3639947437582129,0.3639947437582129,0.7279894875164258,0.6813234947269112,0,0,0,0,0,0,5,21,20
FOODS_1_206,FOODS_1,TX_2,TX,2016-05-21,11617,2.23,2.23,2.23,1.9986281588447654,0.0,0.0,11.576532639716769,0,0,10.0,6.0,0.0,7.0,6.0,5.6923076923076925,12.931407942238268,8.0,0.7733109994416527,0.4639865996649916,0.0,0.5413176996091569,0.4639865996649916,0.4401924150667869,0,0,0,0,0,0,5,21,20
FOODS_1_206,FOODS_1,TX_3,TX,2016-05-21,11617,2.23,2.23,2.23,1.9859927797833936,0.0,0.0,12.2864102377663,0,0,12.0,10.0,1.0,6.0,10.0,6.846153846153846,10.036101083032491,8.0,1.19568345323741,0.9964028776978416,0.09964028776978416,0.597841726618705,0.9964028776978416,0.6821527393469838,0,0,0,0,0,0,5,21,20
FOODS_1_206,FOODS_1,WI_1,WI,2016-05-21,11617,2.23,2.23,2.23,1.9923104693140794,0.0,0.0,11.930345914798774,0,0,4.0,6.0,6.0,7.0,5.25,4.846153846153846,9.527075812274369,7.0,0.4198560060629026,0.629784009094354,0.629784009094354,0.7347480106100795,0.5510610079575596,0.508671699653132,0,0,0,0,0,0,5,21,20
FOODS_1_206,FOODS_1,WI_2,WI,2016-05-21,11617,2.23,2.23,2.23,1.9819494584837545,0.0,0.0,12.515482695810565,0,0,13.0,6.0,9.0,9.0,9.75,7.384615384615385,10.371841155234657,9.0,1.253393665158371,0.5784893839192482,0.8677340758788723,0.8677340758788723,0.9400452488687783,0.7119869340544593,0,0,0,0,0,0,5,21,20
FOODS_1_206,FOODS_1,WI_3,WI,2016-05-21,11617,2.23,2.23,2.23,1.9998194945848373,0.0,0.0,11.510064085206258,0,0,8.0,7.0,7.0,4.0,6.5,6.3076923076923075,5.898916967509026,5.0,1.3561811505507955,1.1866585067319462,1.1866585067319462,0.6780905752753977,1.1018971848225214,1.0692966763958196,0,0,0,0,0,0,5,21,20
FOODS_1_219,FOODS_1,CA_1,CA,2016-05-21,11617,2.24,2.24,2.24,2.1642238267148013,0.0,0.0,3.5013094463627588,0,0,23.0,16.0,28.0,32.0,20.0,24.76923076923077,17.299638989169676,20.0,1.329507512520868,0.9248747913188647,1.6185308848080133,1.8497495826377295,1.156093489148581,1.4317773211763194,0,0,0,0,0,0,5,21,20
FOODS_1_219,FOODS_1,CA_2,CA,2016-05-21,11617,2.24,2.24,2.24,2.1664259927797835,0.0,0.0,3.3961006498916877,0,0,21.0,6.0,32.0,14.0,17.5,20.384615384615383,18.04332129963899,20.0,1.1638655462184873,0.3325330132052821,1.7735094037615045,0.7759103641456583,0.9698879551820728,1.1297595961461506,0,0,0,0,0,0,5,21,20
FOODS_1_219,FOODS_1,CA_3,CA,2016-05-21,11617,2.24,2.24,2.24,2.112129963898917,0.0,0.0,6.054079923426663,0,0,24.0,22.0,42.0,36.0,27.0,29.53846153846154,28.48375451263538,32.0,0.8425855513307985,0.7723700887198987,1.4745247148288974,1.2638783269961977,0.9479087452471483,1.0370283708686752,0,0,0,0,0,0,5,21,20
FOODS_1_219,FOODS_1,CA_4,CA,2016-05-21,11617,2.24,2.24,2.24,2.1655234657039713,0.0,0.0,3.439193131616241,0,0,15.0,14.0,15.0,18.0,10.75,11.0,10.07581227436823,11.0,1.488713722680043,1.3894661411680402,1.488713722680043,1.7864564672160517,1.066911501254031,1.0917233966320317,0,0,0,0,0,0,5,21,20
FOODS_1_219,FOODS_1,TX_1,TX,2016-05-21,11617,2.24,2.24,2.24,2.092490974729242,0.0,0.0,7.049446188882377,0,0,10.0,11.0,13.0,10.0,10.0,14.076923076923077,12.270758122743683,13.0,0.8149455722271256,0.8964401294498382,1.0594292438952633,0.8149455722271256,0.8149455722271256,1.1471926132120307,0,0,0,0,0,0,5,21,20
FOODS_1_219,FOODS_1,TX_2,TX,2016-05-21,11617,2.24,2.24,2.24,2.1092779783393505,0.0,0.0,6.197477193763152,0,0,4.0,7.0,11.0,12.0,9.0,11.846153846153847,9.772563176895307,10.0,0.4093091983745844,0.7162910971555227,1.125600295530107,1.2279275951237532,0.9209456963428149,1.2121849336478077,0,0,0,0,0,0,5,21,20
FOODS_1_219,FOODS_1,TX_3,TX,2016-05-21,11617,2.24,2.24,2.24,2.1153790613718413,0.0,0.0,5.891187111748246,0,0,10.0,6.0,9.0,5.0,8.5,6.538461538461538,6.23826714801444,6.0,1.6030092592592593,0.9618055555555556,1.4427083333333335,0.8015046296296297,1.3625578703703705,1.0481214387464388,0,0,0,0,0,0,5,21,20
FOODS_1_219,FOODS_1,WI_1,WI,2016-05-21,11617,2.24,2.24,2.24,2.1670758122743687,0.0,0.0,3.3650962883987328,0,0,22.0,16.0,13.0,34.0,20.5,21.76923076923077,18.48014440433213,21.0,1.190466888064075,0.8657941004102364,0.7034577065833171,1.8398124633717523,1.1092986911506153,1.177979473154312,0,0,0,0,0,0,5,21,20
FOODS_1_219,FOODS_1,WI_2,WI,2016-05-21,11617,2.24,2.24,2.24,2.1661732851985565,0.0,0.0,3.40816292518706,0,0,13.0,19.0,16.0,22.0,18.75,18.53846153846154,15.696750902527075,18.0,0.8281968721251151,1.2104415823367065,1.0193192272309108,1.4015639374425024,1.1945147194112236,1.1810381430896613,0,0,0,0,0,0,5,21,20
FOODS_1_219,FOODS_1,WI_3,WI,2016-05-21,11617,2.24,2.24,2.24,2.165451263537906,0.0,0.0,3.4426420819232195,0,0,1.0,20.0,18.0,19.0,10.0,14.76923076923077,14.263537906137184,15.0,0.07010883320678309,1.4021766641356619,1.2619589977220957,1.3320678309288787,0.7010883320678309,1.0354535365924888,0,0,0,0,0,0,5,21,20
FOODS_2_019,FOODS_2,CA_1,CA,2016-05-21,11617,3.42,3.42,3.42,3.2286642599277977,0.0,0.0,5.926157837064205,0,0,104.0,93.0,113.0,73.0,103.0,108.92307692307692,128.8375451263538,127.0,0.8072181125308227,0.7218392737054471,0.8770735261152207,0.5666050212956736,0.7994563999103339,0.8454296208163053,0,0,0,0,0,0,5,21,20
FOODS_2_019,FOODS_2,CA_2,CA,2016-05-21,11617,3.42,3.42,3.42,3.3918045112781954,0.0,0.0,0.8312828356720102,0,0,24.0,18.0,22.0,0.0,24.0,23.615384615384617,8.924812030075188,0.0,2.6891322662173547,2.016849199663016,2.465037910699242,0.0,2.6891322662173547,2.646037197848487,0,0,0,0,0,0,5,21,20
FOODS_2_019,FOODS_2,CA_3,CA,2016-05-21,11617,3.42,3.42,3.42,3.23768953068592,0.0,0.0,5.630881762633258,0,0,41.0,57.0,63.0,54.0,52.25,63.53846153846154,100.92418772563177,92.0,0.4062455286879382,0.5647803691515239,0.6242309343253685,0.5350550865646015,0.5177153383888968,0.6295662414563545,0,0,0,0,0,0,5,21,20
FOODS_2_019,FOODS_2,CA_4,CA,2016-05-21,11617,3.42,3.42,3.42,3.228375451263538,0.0,0.0,5.935633931966094,0,0,22.0,35.0,23.0,19.0,23.0,23.846153846153847,32.848375451263536,32.0,0.6697439279041654,1.0655017034838994,0.7001868337179911,0.5784152104626883,0.7001868337179911,0.7259462155604589,0,0,0,0,0,0,5,21,20
FOODS_2_019,FOODS_2,TX_1,TX,2016-05-21,11617,2.98,2.98,2.98,3.0118050541516244,0.0,0.0,-1.0560130413415265,0,0,12.0,8.0,7.0,19.0,11.75,13.23076923076923,17.36101083032491,17.0,0.6912039925140361,0.4608026616760241,0.4032023289665211,1.0944063214805573,0.6768039093366603,0.7620967096949629,0,0,0,0,0,0,5,21,20
FOODS_2_019,FOODS_2,TX_2,TX,2016-05-21,11617,2.98,2.98,2.98,3.0122382671480143,0.0,0.0,-1.0702429319622695,0,0,12.0,4.0,5.0,22.0,10.0,9.153846153846153,17.63898916967509,17.0,0.6803110929185429,0.22677036430618094,0.2834629553827262,1.2472370036839953,0.5669259107654524,0.5189552567776063,0,0,0,0,0,0,5,21,20
FOODS_2_019,FOODS_2,TX_3,TX,2016-05-21,11617,2.98,2.98,2.98,3.012454873646209,0.0,0.0,-1.0773563425010404,0,0,22.0,12.0,19.0,31.0,16.75,20.53846153846154,24.617328519855597,21.0,0.8936794251356504,0.48746150461944565,0.7718140489807889,1.2592755536002345,0.6804150168646429,0.8343091136755897,0,0,0,0,0,0,5,21,20
FOODS_2_019,FOODS_2,WI_1,WI,2016-05-21,11617,3.42,3.42,3.42,3.292459893048128,0.0,0.0,3.873702675047519,0,0,14.0,8.0,6.0,4.0,10.25,8.076923076923077,7.133689839572193,7.0,1.9625187406296851,1.12143928035982,0.841079460269865,0.56071964017991,1.4368440779610194,1.1322223503632798,0,0,0,0,0,0,5,21,20
FOODS_2_019,FOODS_2,WI_2,WI,2016-05-21,11617,3.42,3.42,3.42,3.277405660377358,0.0,0.0,4.350829723233702,0,0,11.0,1.0,5.0,6.0,6.5,6.769230769230769,13.127358490566039,11.0,0.8379446640316205,0.07617678763923823,0.38088393819619115,0.45706072583542934,0.4951491196550485,0.5156582547886895,0,0,0,0,0,0,5,21,20
FOODS_2_019,FOODS_2,WI_3,WI,2016-05-21,11617,3.42,3.42,3.42,3.203610108303249,0.0,0.0,6.754563894523331,0,0,14.0,14.0,2.0,9.0,16.0,12.307692307692308,19.249097472924188,16.0,0.7273068267066767,0.7273068267066767,0.10390097524381095,0.46755438859714926,0.8312078019504876,0.6393906168849905,0,0,0,0,0,0,5,21,20
FOODS_2_021,FOODS_2,CA_1,CA,2016-05-21,11617,0.94,0.94,0.94,0.8584837545126354,0.0,0.0,9.495374264087463,0,0,52.0,31.0,0.0,25.0,40.0,33.38461538461539,45.16245487364621,46.0,1.1513988808952837,0.6864108713029576,0.0,0.5535571542765787,0.885691446842526,0.7392117075570314,0,0,0,0,0,0,5,21,20
FOODS_2_021,FOODS_2,CA_3,CA,2016-05-21,11617,0.94,0.94,0.94,0.8335740072202166,0.0,0.0,12.767431788653095,0,0,28.0,28.0,4.0,15.0,38.75,35.76923076923077,67.31768953068593,69.0,0.4159382206253016,0.4159382206253016,0.05941974580361452,0.22282404676355444,0.5756287874725157,0.5313496499746297,0,0,0,0,0,0,5,21,20
FOODS_2_021,FOODS_2,CA_4,CA,2016-05-21,11617,0.94,0.94,0.94,0.8594223826714802,0.0,0.0,9.375787616567239,0,0,8.0,2.0,0.0,10.0,7.25,7.153846153846154,18.054151624548737,17.0,0.4431113777244551,0.11077784443111377,0.0,0.5538892221555689,0.4015696860627874,0.3962438281574454,0,0,0,0,0,0,5,21,20
FOODS_2_021,FOODS_2,TX_1,TX,2016-05-21,11617,0.94,0.94,0.94,0.7606498194945848,0.0,0.0,23.578547698149034,0,0,7.0,11.0,0.0,9.0,16.0,13.0,28.010830324909747,27.0,0.24990333805902823,0.39270524552133007,0.0,0.32130429179017916,0.5712076298492074,0.464106199252481,0,0,0,0,0,0,5,21,20
FOODS_2_021,FOODS_2,TX_2,TX,2016-05-21,11617,0.94,0.94,0.94,0.7603610108303248,0.0,0.0,23.625486658437005,0,0,0.0,26.0,0.0,8.0,10.75,14.153846153846153,47.38628158844765,46.0,0.0,0.5486820051805577,0.0,0.1688252323632485,0.2268589059881152,0.2986907957195935,0,0,0,0,0,0,5,21,20
FOODS_2_021,FOODS_2,TX_3,TX,2016-05-21,11617,0.94,0.94,0.94,0.7665671641791044,0.0,0.0,22.624610591900314,0,0,57.0,42.0,0.0,40.0,48.0,38.30769230769231,55.92164179104478,56.0,1.0192833789284046,0.7510509107893507,0.0,0.7152865817041436,0.8583438980449722,0.6850244570935836,0,0,0,0,0,0,5,21,20
FOODS_2_021,FOODS_2,WI_1,WI,2016-05-21,11617,0.94,0.94,0.94,0.9105882352941177,0.0,0.0,3.229974160206707,0,0,44.0,39.0,0.0,20.0,47.5,42.0,30.77540106951872,27.0,1.4297132927888792,1.2672458731537792,0.0,0.6498696785403996,1.543440486533449,1.3647263249348391,0,0,0,0,0,0,5,21,20
FOODS_2_021,FOODS_2,WI_2,WI,2016-05-21,11617,0.94,0.94,0.94,0.8981497797356828,0.0,0.0,4.659603688444182,0,0,106.0,75.0,0.0,75.0,110.75,97.76923076923077,103.16299559471365,91.0,1.0275002135109745,0.7270048680502178,0.0,0.7270048680502178,1.073543855154155,0.9477160895300789,0,0,0,0,0,0,5,21,20
FOODS_2_021,FOODS_2,WI_3,WI,2016-05-21,11617,0.94,0.94,0.94,0.8590613718411553,0.0,0.0,9.421751554883162,0,0,40.0,22.0,0.0,25.0,39.5,38.46153846153846,77.33212996389892,61.0,0.5172494281312731,0.28448718547220014,0.0,0.3232808925820456,0.5107838102796322,0.4973552193569933,0,0,0,0,0,0,5,21,20
FOODS_2_034,FOODS_2,CA_1,CA,2016-05-21,11617,2.5,2.5,2.5,2.5428519855595666,0.0,0.0,-1.6851938611809063,0,0,6.0,8.0,10.0,14.0,6.5,7.3076923076923075,6.530685920577618,6.0,0.9187396351575455,1.2249861802100608,1.531232725262576,2.143725815367606,0.9953012714206744,1.1189777607688054,0,0,0,0,0,0,5,21,20
FOODS_2_034,FOODS_2,CA_2,CA,2016-05-21,11617,2.5,2.5,2.5,2.5498837209302327,0.0,0.0,-1.956313557389765,0,0,9.0,10.0,13.0,5.0,10.0,9.846153846153847,7.868217054263566,9.0,1.1438423645320197,1.270935960591133,1.652216748768473,0.6354679802955665,1.270935960591133,1.2513830996589619,0,0,0,0,0,0,5,21,20
FOODS_2_034,FOODS_2,CA_3,CA,2016-05-21,11617,2.5,2.5,2.5,2.516787003610108,0.0,0.0,-0.6670013626909479,0,0,21.0,19.0,7.0,7.0,19.5,19.53846153846154,8.501805054151625,8.0,2.470063694267516,2.234819532908705,0.8233545647558387,0.8233545647558387,2.2936305732484077,2.298154499428385,0,0,0,0,0,0,5,21,20
FOODS_2_034,FOODS_2,CA_4,CA,2016-05-21,11617,2.5,2.5,2.5,2.543537906137184,0.0,0.0,-1.7117065970250935,0,0,13.0,19.0,14.0,14.0,14.5,12.384615384615385,8.971119133574007,9.0,1.4490945674044267,2.117907444668008,1.5605633802816903,1.5605633802816903,1.616297786720322,1.380498374864572,0,0,0,0,0,0,5,21,20
FOODS_2_034,FOODS_2,TX_1,TX,2016-05-21,11617,2.5,2.5,2.5,2.404837545126354,0.0,0.0,3.9571261296424103,0,0,17.0,14.0,11.0,2.0,12.5,11.538461538461538,12.292418772563177,11.0,1.3829662261380322,1.1389133627019088,0.8948604992657856,0.16270190895741557,1.0168869309838473,0.9386648593697051,0,0,0,0,0,0,5,21,20
FOODS_2_034,FOODS_2,TX_2,TX,2016-05-21,11617,2.5,2.5,2.5,2.4010830324909747,0.0,0.0,4.119681250939712,0,0,12.0,12.0,6.0,7.0,16.5,14.538461538461538,10.155234657039712,10.0,1.1816565943832207,1.1816565943832207,0.5908282971916103,0.6892996800568787,1.6247778172769285,1.431622412425825,0,0,0,0,0,0,5,21,20
FOODS_2_034,FOODS_2,TX_3,TX,2016-05-21,11617,2.5,2.5,2.5,2.396350364963504,0.0,0.0,4.325312214438005,0,0,9.0,7.0,12.0,12.0,7.25,12.384615384615385,11.58029197080292,12.0,0.7771824771509612,0.6044752600063031,1.0362433028679483,1.0362433028679483,0.6260636621493855,1.069456229241921,0,0,0,0,0,0,5,21,20
FOODS_2_034,FOODS_2,WI_1,WI,2016-05-21,11617,2.5,2.5,2.5,2.556451612903226,0.0,0.0,-2.208201892744486,0,0,23.0,10.0,34.0,11.0,20.0,21.0,10.994623655913978,10.0,2.0919315403422982,0.9095354523227385,3.0924205378973104,1.0004889975550122,1.819070904645477,1.9100244498777508,0,0,0,0,0,0,5,21,20
FOODS_2_034,FOODS_2,WI_2,WI,2016-05-21,11617,2.5,2.5,2.5,2.5390252707581227,0.0,0.0,-1.537017815756918,0,0,24.0,15.0,21.0,8.0,19.25,22.53846153846154,12.187725631768952,12.0,1.9691943127962086,1.2307464454976305,1.7230450236966826,0.6563981042654029,1.5794579383886258,1.8492754283631063,0,0,0,0,0,0,5,21,20
FOODS_2_034,FOODS_2,WI_3,WI,2016-05-21,11617,2.5,2.5,2.5,2.53956678700361,0.0,0.0,-1.5580132487987923,0,0,6.0,10.0,13.0,0.0,7.25,7.769230769230769,5.3140794223826715,5.0,1.1290760869565217,1.8817934782608696,2.4463315217391304,0.0,1.3643002717391304,1.462008779264214,0,0,0,0,0,0,5,21,20
FOODS_2_036,FOODS_2,CA_1,CA,2016-05-21,11617,3.74,3.74,3.74,3.502463768115942,0.0,0.0,6.78197542102868,0,0,30.0,13.0,11.0,30.0,17.75,15.153846153846153,17.981884057971016,18.0,1.6683457586137416,0.7229498287326214,0.611726778158372,1.6683457586137416,0.9871045738464638,0.842728498581813,0,0,0,0,0,0,5,21,20
FOODS_2_036,FOODS_2,CA_2,CA,2016-05-21,11617,3.74,3.74,3.74,3.4692753623188404,0.0,0.0,7.803492355251078,0,0,14.0,7.0,7.0,6.0,11.0,9.76923076923077,7.365942028985507,3.0,1.900639449090015,0.9503197245450075,0.9503197245450075,0.8145597638957206,1.4933595671421545,1.326270384804571,0,0,0,0,0,0,5,21,20
FOODS_2_036,FOODS_2,CA_3,CA,2016-05-21,11617,3.74,3.74,3.74,3.399963768115942,0.0,0.0,10.00117222050534,0,0,15.0,35.0,17.0,15.0,22.0,21.153846153846153,15.503623188405797,16.0,0.9675157747137182,2.2575368076653426,1.0965178780088807,0.9675157747137182,1.4190231362467867,1.364445323314218,0,0,0,0,0,0,5,21,20
FOODS_2_036,FOODS_2,CA_4,CA,2016-05-21,11617,3.74,3.74,3.74,3.501195652173913,0.0,0.0,6.8206513302908975,0,0,10.0,16.0,13.0,19.0,12.75,9.76923076923077,9.677536231884059,10.0,1.033320853612879,1.6533133657806065,1.3433171096967427,1.9633096218644701,1.3174840883564207,1.0094749877602742,0,0,0,0,0,0,5,21,20
FOODS_2_036,FOODS_2,TX_1,TX,2016-05-21,11617,3.5,3.5,3.5,3.453768115942029,0.0,0.0,1.3385925894842836,0,0,12.0,21.0,5.0,15.0,18.0,12.307692307692308,10.278985507246377,11.0,1.167430384208671,2.0430031723651743,0.48642932675361295,1.459287980260839,1.7511455763130066,1.1973644966242782,0,0,0,0,0,0,5,21,20
FOODS_2_036,FOODS_2,TX_2,TX,2016-05-21,11617,3.5,3.5,3.5,3.46036231884058,0.0,0.0,1.145477771030081,0,0,14.0,14.0,34.0,54.0,15.25,17.46153846153846,22.02536231884058,23.5,0.6356308603388716,0.6356308603388716,1.5436749465372595,2.4517190327356473,0.6923836157262708,0.7927923367962848,0,0,0,0,0,0,5,21,20
FOODS_2_036,FOODS_2,TX_3,TX,2016-05-21,11617,3.5,3.5,3.5,3.4621739130434785,0.0,0.0,1.0925530578927458,0,0,27.0,21.0,17.0,22.0,20.75,20.23076923076923,15.905797101449275,17.0,1.69749430523918,1.3202733485193623,1.0687927107061503,1.383143507972665,1.3045558086560365,1.2719116874014367,0,0,0,0,0,0,5,21,20
FOODS_2_036,FOODS_2,WI_1,WI,2016-05-21,11617,3.5,3.5,3.5,3.4472192513368984,0.0,0.0,1.53111086980128,0,0,22.0,13.0,10.0,11.0,20.0,16.53846153846154,14.272727272727273,16.0,1.5414012738853502,0.9108280254777069,0.7006369426751592,0.7707006369426751,1.4012738853503184,1.1587457128858403,0,0,0,0,0,0,5,21,20
