dept_id,source_item,target_item,relationship_type,edge_strength,price_change_events,source_up_events,source_down_events,ripple_elasticity,intercept,training_r2,sign_consistent,absolute_elasticity,production_elasticity,elasticity_winsorized,supported_log_move_lower,supported_log_move_upper,supported_price_change_lower_pct,supported_price_change_upper_pct
FOODS_3,FOODS_3_020,FOODS_3_785,COMPLEMENT_LIKE,STRONG,61,29,32,-6.961051040345818,-1.3242550289222597,0.19714136637872948,True,6.961051040345818,-5.504521024274022,True,-0.19290366612449156,0.16551443847757333,-17.543859649122805,17.999999999999993
FOODS_2,FOODS_2_036,FOODS_2_388,SUBSTITUTION_LIKE,STRONG,81,38,43,2.118610159639424,0.08072150194686334,0.14659870658746066,True,2.118610159639424,2.118610159639424,False,-0.11104900347503946,0.10993814794638405,-10.510510510510517,11.620902850302235
FOODS_3,FOODS_3_755,FOODS_3_704,SUBSTITUTION_LIKE,STRONG,71,29,42,1.374389109785805,0.04655653012422694,0.07026354669256363,True,1.374389109785805,1.374389109785805,False,-0.20571186957942308,0.205711869579423,-18.5932399865425,22.839921381797783
FOODS_3,FOODS_3_723,FOODS_3_318,COMPLEMENT_LIKE,STRONG,122,80,42,-1.6245221305689015,-0.00418518748037596,0.0028017907547848164,True,1.6245221305689015,-1.6245221305689015,False,-0.3646431135879093,0.36251513286696896,-30.555555555555557,43.693896582780546
FOODS_1,FOODS_1_187,FOODS_1_061,COMPLEMENT_LIKE,STRONG,60,40,20,-8.199251782014807,0.1804578291687019,0.17921788820833817,True,8.199251782014807,-5.504521024274022,True,-0.11806147085239085,0.11931538951198463,-11.1358574610245,12.672521957340033
FOODS_3,FOODS_3_753,FOODS_3_133,SUBSTITUTION_LIKE,STRONG,92,37,55,2.203834138767165,0.014316950600302629,0.10286099185047659,True,2.203834138767165,2.203834138767165,False,-0.1829906769259788,0.1037890783919647,-16.722408026755854,10.93664408835306
FOODS_2,FOODS_2_322,FOODS_2_119,SUBSTITUTION_LIKE,STRONG,40,27,13,7.894487256346477,-0.554366910124855,0.13144359086694035,True,7.894487256346477,3.801313542541984,True,-0.11823277706265972,0.0815986438828795,-11.151079136690633,8.502024291497978
FOODS_3,FOODS_3_020,FOODS_3_324,COMPLEMENT_LIKE,STRONG,64,31,33,-5.633339851129978,-0.9986144979193884,0.19623102006958337,True,5.633339851129978,-5.504521024274022,True,-0.19290366612449156,0.19301042039548108,-17.543859649122805,21.289543230335063
FOODS_3,FOODS_3_769,FOODS_3_704,COMPLEMENT_LIKE,STRONG,83,44,39,-0.7917505275080468,-0.11339942969135529,0.04280137379145443,True,0.7917505275080468,-0.7917505275080468,False,-0.24686007793152578,0.2468600779315258,-21.875,28.000000000000004
FOODS_3,FOODS_3_086,FOODS_3_136,COMPLEMENT_LIKE,STRONG,72,39,33,-0.6009190210426185,-0.012708905098213248,-0.003751469238605587,True,0.6009190210426185,-0.6009190210426185,False,-0.3412353256575714,0.22314355131420976,-28.910840251171145,25.0
FOODS_3,FOODS_3_753,FOODS_3_406,SUBSTITUTION_LIKE,STRONG,93,41,52,2.1939048678931825,0.008579755591329771,0.09431549675106232,True,2.1939048678931825,2.1939048678931825,False,-0.1829906769259788,0.10277484483338947,-16.722408026755854,10.824185460340408
FOODS_3,FOODS_3_734,FOODS_3_406,COMPLEMENT_LIKE,STRONG,51,41,10,-1.4973716276941316,0.02731374631726174,-0.08961308845382732,True,1.4973716276941316,-1.4973716276941316,False,-0.04388671611013879,0.1814438509525106,-4.293762891959106,19.894721507559208
FOODS_3,FOODS_3_224,FOODS_3_491,COMPLEMENT_LIKE,STRONG,130,69,61,-0.8459213024644465,0.0009981375004394458,0.05498314323270381,True,0.8459213024644465,-0.8459213024644465,False,-0.35534072092559577,0.35534072092559577,-29.90654205607477,42.66666666666667
FOODS_3,FOODS_3_755,FOODS_3_406,SUBSTITUTION_LIKE,STRONG,70,36,34,1.2135013786893882,-0.12989890382068425,0.016758999519560946,True,1.2135013786893882,1.2135013786893882,False,-0.19409274077664374,0.22314355131420976,-17.641847886318356,25.0
FOODS_3,FOODS_3_231,FOODS_3_738,SUBSTITUTION_LIKE,STRONG,94,40,54,3.0063190547870624,0.3391824153183952,0.16700658443184746,True,3.0063190547870624,3.0063190547870624,False,-0.1829906769259788,0.09567520992336254,-16.722408026755854,10.040160642570273
FOODS_2,FOODS_2_380,FOODS_2_381,SUBSTITUTION_LIKE,STRONG,64,31,33,2.1978225162874425,0.16930881547966603,0.1501210202034654,True,2.1978225162874425,2.1978225162874425,False,-0.14925224041147075,0.14925224041147078,-13.864818024263425,16.096579476861162
FOODS_1,FOODS_1_219,FOODS_1_037,SUBSTITUTION_LIKE,STRONG,42,28,14,4.019278480533653,-0.01767128778040949,0.1694838902425877,True,4.019278480533653,3.801313542541984,True,-0.219709088865575,0.13353139262452257,-19.72477064220184,14.28571428571428
FOODS_3,FOODS_3_231,FOODS_3_339,SUBSTITUTION_LIKE,STRONG,87,33,54,2.528540249900899,0.04582297692636136,0.14603261623686004,True,2.528540249900899,2.528540249900899,False,-0.1829906769259788,0.09567520992336254,-16.722408026755854,10.040160642570273
FOODS_2,FOODS_2_056,FOODS_2_166,COMPLEMENT_LIKE,STRONG,57,34,23,-8.359984657663933,-0.9471553968706152,0.14051092177518731,True,8.359984657663933,-5.504521024274022,True,-0.13137089695415918,0.1517589063837878,-12.310752268003682,16.387959866220726
FOODS_3,FOODS_3_769,FOODS_3_115,COMPLEMENT_LIKE,STRONG,84,43,41,-0.74239239708338,-0.14688560753346053,0.08714487174399965,True,0.74239239708338,-0.74239239708338,False,-0.24686007793152578,0.2468600779315258,-21.875,28.000000000000004
FOODS_2,FOODS_2_360,FOODS_2_063,SUBSTITUTION_LIKE,STRONG,58,42,16,2.71628155402492,-0.28758584291053046,0.16219885337239226,True,2.71628155402492,2.71628155402492,False,-0.17575229185201877,0.2752024253299408,-16.11742584247679,31.679720099876885
FOODS_3,FOODS_3_020,FOODS_3_578,COMPLEMENT_LIKE,STRONG,61,30,31,-5.644016854463848,-1.0895739356354721,0.18279821295497578,True,5.644016854463848,-5.504521024274022,True,-0.19290366612449156,0.16551443847757333,-17.543859649122805,17.999999999999993
FOODS_3,FOODS_3_734,FOODS_3_348,COMPLEMENT_LIKE,STRONG,59,49,10,-0.8913427316174113,-0.026011980600371357,-0.060258374131686,True,0.8913427316174113,-0.8913427316174113,False,-0.023716526617316044,0.1353413478697623,-2.34375,14.492753623188426
FOODS_2,FOODS_2_240,FOODS_2_294,SUBSTITUTION_LIKE,STRONG,60,28,32,3.2406626204333837,0.12677724962724674,0.1548594648135485,True,3.2406626204333837,3.2406626204333837,False,-0.22543976357456,0.22543976357456008,-20.18348623853211,25.287356321839095
FOODS_2,FOODS_2_381,FOODS_2_212,SUBSTITUTION_LIKE,STRONG,45,20,25,2.0221140174663685,-0.09975753940934909,0.15074079998098333,True,2.0221140174663685,2.0221140174663685,False,-0.2231435513142097,0.288410742123812,-19.999999999999996,33.430524695502754
FOODS_3,FOODS_3_727,FOODS_3_281,COMPLEMENT_LIKE,STRONG,101,55,46,-0.7233033430590655,-0.12879964900365803,0.011655876439238044,True,0.7233033430590655,-0.7233033430590655,False,-0.28935851877903324,0.2966507424345414,-25.125628140703515,34.534534534534544
FOODS_2,FOODS_2_119,FOODS_2_212,SUBSTITUTION_LIKE,STRONG,58,29,29,0.6656265551246839,0.01661456336712317,0.06611881219826221,True,0.6656265551246839,0.6656265551246839,False,-0.2910547569304201,0.18967934991250693,-25.25252525252525,20.88619138267105
FOODS_3,FOODS_3_723,FOODS_3_219,COMPLEMENT_LIKE,STRONG,125,82,43,-1.3965340063382752,-0.033766281565360365,0.05317285978061104,True,1.3965340063382752,-1.3965340063382752,False,-0.3646431135879093,0.3220834991691132,-30.555555555555557,37.999999999999986
FOODS_2,FOODS_2_021,FOODS_2_119,SUBSTITUTION_LIKE,STRONG,49,36,13,1.3910751708637656,-0.0789372340991441,0.12900054958521334,True,1.3910751708637656,1.3910751708637656,False,-0.07385518644282207,0.2402454761372293,-7.119381216923573,27.15612499572209
FOODS_3,FOODS_3_224,FOODS_3_723,COMPLEMENT_LIKE,STRONG,129,69,60,-0.6139841210305138,0.02999707658892703,-0.005598250309502006,True,0.6139841210305138,-0.6139841210305138,False,-0.35534072092559577,0.35534072092559577,-29.90654205607477,42.66666666666667
FOODS_2,FOODS_2_166,FOODS_2_391,COMPLEMENT_LIKE,STRONG,56,26,30,-2.72311042077369,-0.13753742596170696,0.13352204261471323,True,2.72311042077369,-2.72311042077369,False,-0.22543976357456,0.22543976357456008,-20.18348623853211,25.287356321839095
FOODS_3,FOODS_3_755,FOODS_3_339,SUBSTITUTION_LIKE,STRONG,69,36,33,1.6341028009197225,-0.2534406354307886,0.06566408739603169,True,1.6341028009197225,1.6341028009197225,False,-0.19468727810271982,0.22314355131420976,-17.69079832898205,25.0
FOODS_3,FOODS_3_734,FOODS_3_281,COMPLEMENT_LIKE,STRONG,59,49,10,-1.5693422467223492,0.09591175664213153,-0.006029297935749689,True,1.5693422467223492,-1.5693422467223492,False,-0.023716526617316044,0.1353413478697623,-2.34375,14.492753623188426
FOODS_3,FOODS_3_783,FOODS_3_723,SUBSTITUTION_LIKE,STRONG,99,41,58,2.104565934540975,0.25082705463453797,0.15332505287875742,True,2.104565934540975,2.104565934540975,False,-0.1829906769259788,0.11595988109486838,-16.722408026755854,12.295081967213118
FOODS_3,FOODS_3_231,FOODS_3_133,SUBSTITUTION_LIKE,STRONG,89,35,54,2.1367791388066504,0.035215193068581195,0.10047938475778351,True,2.1367791388066504,2.1367791388066504,False,-0.1829906769259788,0.09567520992336254,-16.722408026755854,10.040160642570273
FOODS_2,FOODS_2_360,FOODS_2_183,COMPLEMENT_LIKE,STRONG,56,40,16,-2.2564148787235463,-0.11897526975358697,0.11007615737596532,True,2.2564148787235463,-2.2564148787235463,False,-0.18540838802261653,0.2809182667139357,-16.923505988626935,32.434535641374104
FOODS_2,FOODS_2_294,FOODS_2_128,SUBSTITUTION_LIKE,STRONG,50,19,31,1.040791268651565,-0.16371630610643811,-0.011540507729155047,True,1.040791268651565,1.040791268651565,False,-0.2926696139628201,0.3053816495511819,-25.373134328358216,35.71428571428572
FOODS_2,FOODS_2_052,FOODS_2_240,COMPLEMENT_LIKE,MODERATE,94,50,44,-4.2978028878364505,-0.6239198209988426,0.1430586240091335,True,4.2978028878364505,-4.2978028878364505,False,-0.15438914411836097,0.2417478989817315,-14.306151645207443,27.347310847766625
FOODS_3,FOODS_3_755,FOODS_3_348,SUBSTITUTION_LIKE,MODERATE,72,37,35,0.5994139404481373,-0.05974079851915348,-0.042587437672655604,True,0.5994139404481373,0.5994139404481373,False,-0.19290366612449156,0.22314355131420976,-17.543859649122805,25.0
FOODS_3,FOODS_3_020,FOODS_3_133,SUBSTITUTION_LIKE,MODERATE,67,32,35,0.6437359629362507,-0.07129593736429331,-0.09582541889619467,True,0.6437359629362507,0.6437359629362507,False,-0.19290366612449156,0.16551443847757333,-17.543859649122805,17.999999999999993
FOODS_3,FOODS_3_755,FOODS_3_133,SUBSTITUTION_LIKE,MODERATE,69,35,34,1.0613093236902258,-0.11725798896102385,-0.03316418198828219,True,1.0613093236902258,1.0613093236902258,False,-0.20754678344624275,0.22314355131420976,-18.742477418554927,25.0
FOODS_2,FOODS_2_021,FOODS_2_380,COMPLEMENT_LIKE,MODERATE,49,36,13,-1.9545780089609768,-0.19629511138465627,0.025436136311438595,True,1.9545780089609768,-1.9545780089609768,False,-0.07385518644282207,0.2402454761372293,-7.119381216923573,27.15612499572209
FOODS_3,FOODS_3_124,FOODS_3_318,SUBSTITUTION_LIKE,MODERATE,100,42,58,1.9504054264989625,0.17919564038424302,0.11365001779854311,True,1.9504054264989625,1.9504054264989625,False,-0.1829906769259788,0.09567520992336254,-16.722408026755854,10.040160642570273
FOODS_3,FOODS_3_727,FOODS_3_274,COMPLEMENT_LIKE,MODERATE,116,59,57,-1.00773140405355,-0.05670207762324696,0.10236719124015659,True,1.00773140405355,-1.00773140405355,False,-0.28935851877903324,0.2966507424345414,-25.125628140703515,34.534534534534544
FOODS_2,FOODS_2_182,FOODS_2_036,SUBSTITUTION_LIKE,MODERATE,71,42,29,3.824996606037688,-0.051818529355044,0.13621349936023308,True,3.824996606037688,3.801313542541984,True,-0.10536051565782628,0.10536051565782635,-9.999999999999998,11.111111111111116
FOODS_3,FOODS_3_753,FOODS_3_501,SUBSTITUTION_LIKE,MODERATE,97,41,56,1.7232122533896963,0.01446607972277429,0.04974817744319182,True,1.7232122533896963,1.7232122533896963,False,-0.1829906769259788,0.09871791059908824,-16.722408026755854,10.375489808146554
FOODS_2,FOODS_2_240,FOODS_2_291,SUBSTITUTION_LIKE,MODERATE,55,25,30,2.012589980080909,-0.09964446752965062,0.15329261653412785,True,2.012589980080909,2.012589980080909,False,-0.21082894509126007,0.22543976357456008,-19.00874054420316,25.287356321839095
FOODS_3,FOODS_3_020,FOODS_3_115,SUBSTITUTION_LIKE,MODERATE,71,31,40,1.4398701729791477,0.04015129506889004,0.13411363139253352,True,1.4398701729791477,1.4398701729791477,False,-0.19290366612449156,0.16551443847757333,-17.543859649122805,17.999999999999993
FOODS_3,FOODS_3_755,FOODS_3_295,SUBSTITUTION_LIKE,MODERATE,71,36,35,1.003680025227406,-0.10942507873695338,-0.013754518895090717,True,1.003680025227406,1.003680025227406,False,-0.20571186957942308,0.22314355131420976,-18.5932399865425,25.0
FOODS_2,FOODS_2_240,FOODS_2_391,COMPLEMENT_LIKE,MODERATE,59,28,31,-1.4125184085948934,-0.23163807800103398,0.1100723578265983,True,1.4125184085948934,-1.4125184085948934,False,-0.22543976357456,0.22543976357456008,-20.18348623853211,25.287356321839095
FOODS_3,FOODS_3_755,FOODS_3_501,SUBSTITUTION_LIKE,MODERATE,72,35,37,0.9142891666142732,-0.11603984030313792,-0.01054300577100964,True,0.9142891666142732,0.9142891666142732,False,-0.19290366612449156,0.22314355131420976,-17.543859649122805,25.0
FOODS_3,FOODS_3_727,FOODS_3_769,COMPLEMENT_LIKE,MODERATE,104,58,46,-0.6040034761769477,-0.04407671432785343,0.017461364018876213,True,0.6040034761769477,-0.6040034761769477,False,-0.28935851877903324,0.2966507424345414,-25.125628140703515,34.534534534534544
FOODS_3,FOODS_3_086,FOODS_3_822,SUBSTITUTION_LIKE,MODERATE,76,43,33,0.6148464163797022,-0.030549962836787774,0.03786568592647421,True,0.6148464163797022,0.6148464163797022,False,-0.3327234027738122,0.22314355131420976,-28.303152177563597,25.0
FOODS_3,FOODS_3_124,FOODS_3_219,SUBSTITUTION_LIKE,MODERATE,97,42,55,2.603989684473361,0.14093357310481336,0.1446144983644151,True,2.603989684473361,2.603989684473361,False,-0.1829906769259788,0.09854025562372223,-16.722408026755854,10.355882794916973
FOODS_2,FOODS_2_294,FOODS_2_380,COMPLEMENT_LIKE,MODERATE,50,19,31,-1.4204945708877992,0.09071498688229998,0.10970730305280996,True,1.4204945708877992,-1.4204945708877992,False,-0.2926696139628201,0.29266961396282004,-25.373134328358216,34.00000000000001
FOODS_3,FOODS_3_124,FOODS_3_738,SUBSTITUTION_LIKE,MODERATE,100,43,57,2.7361069486647174,0.2981206871063755,0.14383927793486628,True,2.7361069486647174,2.7361069486647174,False,-0.1829906769259788,0.09567520992336254,-16.722408026755854,10.040160642570273
FOODS_3,FOODS_3_681,FOODS_3_136,COMPLEMENT_LIKE,MODERATE,85,47,38,-0.47697423083255064,-0.0028132907520498017,-0.03541874163658987,True,0.47697423083255064,-0.47697423083255064,False,-0.35613119070415006,0.22314355131420976,-29.961926923338023,25.0
FOODS_1,FOODS_1_055,FOODS_1_076,COMPLEMENT_LIKE,MODERATE,52,33,19,-1.7358104055449566,-0.011649672819898718,0.1418488510519177,True,1.7358104055449566,-1.7358104055449566,False,-0.1285188508009783,0.21283418165534837,-12.060301507537686,23.7179487179487
FOODS_3,FOODS_3_224,FOODS_3_274,COMPLEMENT_LIKE,MODERATE,126,66,60,-0.7768172301449131,-0.0022890810809735544,0.08679638112335852,True,0.7768172301449131,-0.7768172301449131,False,-0.35534072092559577,0.35534072092559577,-29.90654205607477,42.66666666666667
FOODS_2,FOODS_2_056,FOODS_2_240,COMPLEMENT_LIKE,MODERATE,56,34,22,-8.514630227567135,-1.3604204808079159,0.09556198842104813,True,8.514630227567135,-5.504521024274022,True,-0.13282448769525804,0.1517589063837878,-12.438123951024032,16.387959866220726
FOODS_2,FOODS_2_294,FOODS_2_021,SUBSTITUTION_LIKE,MODERATE,50,19,31,0.9146878269974897,-0.19600611457481165,-0.011692690671027517,True,0.9146878269974897,0.9146878269974897,False,-0.2926696139628201,0.3053816495511819,-25.373134328358216,35.71428571428572
FOODS_2,FOODS_2_240,FOODS_2_399,COMPLEMENT_LIKE,MODERATE,55,26,29,-1.9637086728850222,-0.23992055859036446,0.12981482318650672,True,1.9637086728850222,-1.9637086728850222,False,-0.22543976357456,0.22543976357456008,-20.18348623853211,25.287356321839095
FOODS_3,FOODS_3_783,FOODS_3_406,SUBSTITUTION_LIKE,MODERATE,93,41,52,1.306917311313336,-0.011148327334635026,0.0653584584171093,True,1.306917311313336,1.306917311313336,False,-0.1829906769259788,0.11595988109486838,-16.722408026755854,12.295081967213118
FOODS_3,FOODS_3_753,FOODS_3_219,SUBSTITUTION_LIKE,MODERATE,94,41,53,2.6412016727912992,0.12210402497101809,0.12824200490890914,True,2.6412016727912992,2.6412016727912992,False,-0.1829906769259788,0.10176061127481423,-16.722408026755854,10.711840833820393
FOODS_3,FOODS_3_769,FOODS_3_030,COMPLEMENT_LIKE,MODERATE,58,33,25,-0.4042355640602576,0.01250028156949201,0.047474025857119684,True,0.4042355640602576,-0.4042355640602576,False,-0.2581435911171639,0.3220834991691132,-22.751569774110468,37.999999999999986
FOODS_2,FOODS_2_380,FOODS_2_294,SUBSTITUTION_LIKE,MODERATE,59,28,31,1.6712639932428595,-0.04364543098462594,0.1159785606763315,True,1.6712639932428595,1.6712639932428595,False,-0.152659725099921,0.15265972509992085,-14.157822849749024,16.4928515559063
FOODS_3,FOODS_3_257,FOODS_3_681,COMPLEMENT_LIKE,MODERATE,124,69,55,-0.5768898941855198,-0.14363973485587586,0.011053613368185444,True,0.5768898941855198,-0.5768898941855198,False,-0.28935851877903324,0.28935851877903324,-25.125628140703515,33.55704697986577
FOODS_2,FOODS_2_063,FOODS_2_240,SUBSTITUTION_LIKE,MODERATE,46,35,11,12.082004887020524,-0.921605181661145,0.11763982597573264,True,12.082004887020524,3.801313542541984,True,-0.041385216162854364,0.10469222583047845,-4.054054054054057,11.036881492062536
FOODS_1,FOODS_1_076,FOODS_1_074,SUBSTITUTION_LIKE,MODERATE,90,62,28,4.191213555113976,-0.0035619937430906735,0.11933597941387752,True,4.191213555113976,3.801313542541984,True,-0.08243051694066388,0.03791204602224894,-7.912457912457926,3.863987635239563
FOODS_2,FOODS_2_182,FOODS_2_063,COMPLEMENT_LIKE,MODERATE,68,40,28,-7.524163484771762,-0.6986486012717477,0.1439699167643127,True,7.524163484771762,-5.504521024274022,True,-0.10536051565782628,0.10536051565782635,-9.999999999999998,11.111111111111116
FOODS_2,FOODS_2_128,FOODS_2_380,COMPLEMENT_LIKE,MODERATE,49,36,13,-2.0075694140876763,-0.20482846784834577,0.0043889229362260584,True,2.0075694140876763,-2.0075694140876763,False,-0.07385518644282207,0.2402454761372293,-7.119381216923573,27.15612499572209
FOODS_2,FOODS_2_063,FOODS_2_056,COMPLEMENT_LIKE,MODERATE,44,33,11,-6.342568808043638,-0.15389516435157227,0.11166338161487743,True,6.342568808043638,-5.504521024274022,True,-0.041385216162854364,0.10545219040437488,-4.054054054054057,11.121297660978508
FOODS_3,FOODS_3_755,FOODS_3_324,COMPLEMENT_LIKE,MODERATE,66,33,33,-2.313601707170204,-0.5115531739355345,0.05606913099716604,True,2.313601707170204,-2.313601707170204,False,-0.21488643891352133,0.22314355131420976,-19.336696289961193,25.0
FOODS_3,FOODS_3_734,FOODS_3_339,COMPLEMENT_LIKE,MODERATE,59,49,10,-1.54827370743392,0.026639052956959227,-0.013476800207274264,True,1.54827370743392,-1.54827370743392,False,-0.023716526617316044,0.1353413478697623,-2.34375,14.492753623188426
FOODS_3,FOODS_3_681,FOODS_3_030,SUBSTITUTION_LIKE,MODERATE,88,48,40,0.8053135597372402,0.014117955169020488,0.06667381221113733,True,0.8053135597372402,0.8053135597372402,False,-0.3497472485413306,0.22314355131420976,-29.513377682790644,25.0
FOODS_3,FOODS_3_734,FOODS_3_769,COMPLEMENT_LIKE,MODERATE,59,49,10,-1.2386815930149513,-0.009821781159950388,-0.046447595329379476,True,1.2386815930149513,-1.2386815930149513,False,-0.023716526617316044,0.1353413478697623,-2.34375,14.492753623188426
FOODS_3,FOODS_3_124,FOODS_3_348,SUBSTITUTION_LIKE,MODERATE,88,35,53,0.8627959415341487,0.07153296043511959,0.005426786089735902,True,0.8627959415341487,0.8627959415341487,False,-0.1829906769259788,0.10713539272480185,-16.722408026755854,11.308494788172986
FOODS_3,FOODS_3_681,FOODS_3_822,SUBSTITUTION_LIKE,MODERATE,89,51,38,0.6697668966329142,-0.028281682408938608,0.04302802091006919,True,0.6697668966329142,0.6697668966329142,False,-0.3476192678203908,0.22314355131420976,-29.36322380379746,25.0
FOODS_2,FOODS_2_240,FOODS_2_388,SUBSTITUTION_LIKE,MODERATE,58,27,31,1.7089415689953154,-0.09594869202462294,0.10889277846856782,True,1.7089415689953154,1.7089415689953154,False,-0.22543976357456,0.22543976357456008,-20.18348623853211,25.287356321839095
FOODS_3,FOODS_3_086,FOODS_3_727,SUBSTITUTION_LIKE,MODERATE,76,42,34,0.6181097195064852,-0.05003608260993934,0.018812361809166678,True,0.6181097195064852,0.6181097195064852,False,-0.3327234027738122,0.22314355131420976,-28.303152177563597,25.0
FOODS_1,FOODS_1_055,FOODS_1_206,COMPLEMENT_LIKE,MODERATE,50,33,17,-2.102415519487939,-0.1518046840779902,0.10229476948758764,True,2.102415519487939,-2.102415519487939,False,-0.1237522662115611,0.21283418165534837,-11.640128897299103,23.7179487179487
FOODS_3,FOODS_3_783,FOODS_3_295,SUBSTITUTION_LIKE,MODERATE,95,40,55,1.0830845893794625,0.008068416253129618,0.03324343079102732,True,1.0830845893794625,1.0830845893794625,False,-0.1829906769259788,0.11595988109486838,-16.722408026755854,12.295081967213118
FOODS_3,FOODS_3_224,FOODS_3_727,SUBSTITUTION_LIKE,MODERATE,41,22,19,0.6486803772868565,-0.19088415772532588,0.07596691750858575,True,0.6486803772868565,0.6486803772868565,False,-0.3994442652517383,0.40101075775878414,-32.9307330291951,49.33333333333334
FOODS_3,FOODS_3_086,FOODS_3_030,SUBSTITUTION_LIKE,MODERATE,73,38,35,0.8404274536542505,-0.03565978668165062,0.06990654046188827,True,0.8404274536542505,0.8404274536542505,False,-0.33910734493663164,0.22314355131420976,-28.759402818935914,25.0
FOODS_1,FOODS_1_037,FOODS_1_206,COMPLEMENT_LIKE,MODERATE,60,41,19,-1.7568182123408627,-0.33532944497436584,0.11055049425520891,True,1.7568182123408627,-1.7568182123408627,False,-0.18975653528147268,0.18975653528147265,-17.28395061728395,20.895522388059696
FOODS_3,FOODS_3_115,FOODS_3_202,SUBSTITUTION_LIKE,MODERATE,67,36,31,0.35250657349491643,0.24804732900135612,0.10538770089635419,True,0.35250657349491643,0.35250657349491643,False,-0.4174655943278784,0.4230867094579839,-34.12858450385989,52.666666666666664
FOODS_3,FOODS_3_727,FOODS_3_285,COMPLEMENT_LIKE,MODERATE,103,57,46,-0.3424111738067811,-0.06106938062637539,-0.014200393403450251,True,0.3424111738067811,-0.3424111738067811,False,-0.28935851877903324,0.2966507424345414,-25.125628140703515,34.534534534534544
FOODS_3,FOODS_3_753,FOODS_3_348,SUBSTITUTION_LIKE,MODERATE,89,36,53,1.619054361443895,0.07459791429617352,0.03480776138085129,True,1.619054361443895,1.619054361443895,False,-0.1829906769259788,0.10683177906769069,-16.722408026755854,11.27470513876189
FOODS_3,FOODS_3_020,FOODS_3_319,COMPLEMENT_LIKE,MODERATE,77,35,42,-1.9135050778073324,-0.15510081941142806,0.050191604154092406,True,1.9135050778073324,-1.9135050778073324,False,-0.19290366612449156,0.16551443847757333,-17.543859649122805,17.999999999999993
FOODS_3,FOODS_3_086,FOODS_3_224,SUBSTITUTION_LIKE,MODERATE,78,43,35,0.6101568218631159,-0.030155247842388502,0.041899747873320736,True,0.6101568218631159,0.6101568218631159,False,-0.32846744133193256,0.22314355131420976,-27.99736290562021,25.0
FOODS_3,FOODS_3_224,FOODS_3_738,COMPLEMENT_LIKE,MODERATE,128,68,60,-0.5684767041386737,-0.005161576053339968,0.017686359649906613,True,0.5684767041386737,-0.5684767041386737,False,-0.3223496198523145,0.35534072092559577,-27.555513425813988,42.66666666666667
FOODS_3,FOODS_3_727,FOODS_3_681,COMPLEMENT_LIKE,MODERATE,124,63,61,-0.6098783276327511,-0.14909506448681342,0.027977630356159855,True,0.6098783276327511,-0.6098783276327511,False,-0.28935851877903324,0.2966507424345414,-25.125628140703515,34.534534534534544
FOODS_3,FOODS_3_704,FOODS_3_202,SUBSTITUTION_LIKE,MODERATE,55,27,28,0.7698431062388974,0.15992922200550788,0.11092985178505377,True,0.7698431062388974,0.7698431062388974,False,-0.42886632599515645,0.44611346597136403,-34.87530218454774,56.22287162764319
FOODS_2,FOODS_2_399,FOODS_2_063,COMPLEMENT_LIKE,MODERATE,69,41,28,-7.319949554126696,-0.7545668722705068,0.13426500776672046,True,7.319949554126696,-5.504521024274022,True,-0.10536051565782628,0.10536051565782635,-9.999999999999998,11.111111111111116
FOODS_2,FOODS_2_019,FOODS_2_166,SUBSTITUTION_LIKE,MODERATE,62,41,21,6.9722158871430215,-0.5028514121967871,0.13481248837179638,True,6.9722158871430215,3.801313542541984,True,-0.08923113372794264,0.09592012187873925,-8.536585365853655,10.067114093959727
FOODS_3,FOODS_3_681,FOODS_3_704,COMPLEMENT_LIKE,MODERATE,86,48,38,-0.28027403046574234,-0.10817884412028207,-0.02137175797577484,True,0.28027403046574234,-0.28027403046574234,False,-0.3540032099832103,0.22314355131420976,-29.812728564785086,25.0
FOODS_2,FOODS_2_152,FOODS_2_063,COMPLEMENT_LIKE,MODERATE,57,41,16,-1.1086594355581783,0.03603759556319224,0.03968648287005738,True,1.1086594355581783,-1.1086594355581783,False,-0.20143019075563312,0.11441035117774431,-18.243935114085566,12.121212121212132
FOODS_3,FOODS_3_090,FOODS_3_318,COMPLEMENT_LIKE,MODERATE,136,85,51,-0.9126708846513903,0.007894558554542833,-0.04956223519922309,True,0.9126708846513903,-0.9126708846513903,False,-0.32208349916911316,0.3220834991691132,-27.536231884057962,37.999999999999986
FOODS_3,FOODS_3_755,FOODS_3_115,SUBSTITUTION_LIKE,MODERATE,75,32,43,1.3820274667375796,0.014379994629542963,0.12021001013347876,True,1.3820274667375796,1.3820274667375796,False,-0.203010800667785,0.19890241652074703,-18.373057487688477,22.006290210774228
FOODS_3,FOODS_3_086,FOODS_3_704,COMPLEMENT_LIKE,MODERATE,74,40,34,-0.11153779930768119,-0.11601734285542437,-0.023013690129147113,True,0.11153779930768119,-0.11153779930768119,False,-0.3369793642156918,0.22314355131420976,-28.6076427876439,25.0
FOODS_3,FOODS_3_783,FOODS_3_501,SUBSTITUTION_LIKE,MODERATE,97,40,57,0.9488634055882608,0.015355237292142802,0.020065596015745535,True,0.9488634055882608,0.9488634055882608,False,-0.1829906769259788,0.11595988109486838,-16.722408026755854,12.295081967213118
