dept_id,source_item,target_item,price_change_events,source_up_events,source_down_events,cross_price_corr,target_dev_source_up,target_dev_source_down,absolute_cross_price_corr,direction_consistent,relationship_type,edge_strength
FOODS_3,FOODS_3_086,FOODS_3_822,76,43,33,0.38678762013738055,0.09826526291529088,-0.6864046191416774,0.38678762013738055,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_124,FOODS_3_219,97,42,55,0.3858102563357253,0.4868577896125488,-0.15078843376016865,0.3858102563357253,True,SUBSTITUTION_LIKE,MODERATE
FOODS_2,FOODS_2_294,FOODS_2_380,50,19,31,-0.38576602696292883,-0.2941605998215805,0.1973220482101881,0.38576602696292883,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_124,FOODS_3_738,100,43,57,0.3852457463938204,0.672036947230921,-0.04006526528280982,0.3852457463938204,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_681,FOODS_3_136,85,47,38,-0.3832899137780741,-0.6665405660332884,0.03740686312416476,0.3832899137780741,True,COMPLEMENT_LIKE,MODERATE
FOODS_1,FOODS_1_055,FOODS_1_076,52,33,19,-0.38254129331440323,-0.20625457626713478,0.18483441827264843,0.38254129331440323,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_224,FOODS_3_274,126,66,60,-0.3812074112786168,-0.3887152548372455,0.09696691791553178,0.3812074112786168,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_056,FOODS_2_240,56,34,22,-0.3801047552859935,-1.991024935516065,-0.5130704741541948,0.3801047552859935,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_294,FOODS_2_021,50,19,31,0.3789204598054227,-0.18245653373121665,-0.8901561387541329,0.3789204598054227,True,SUBSTITUTION_LIKE,MODERATE
FOODS_2,FOODS_2_240,FOODS_2_399,55,26,29,-0.37891722871878963,-0.5635931828965268,-0.06842299678549316,0.37891722871878963,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_783,FOODS_3_406,93,41,52,0.3788297107196436,0.19644415575446975,-0.5232514417212981,0.3788297107196436,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_753,FOODS_3_219,94,41,53,0.3780159385268662,0.42613301138636667,-0.2661456089817513,0.3780159385268662,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_769,FOODS_3_030,58,33,25,-0.3762118636766842,-0.1890893919600338,0.21203230423075342,0.3762118636766842,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_380,FOODS_2_294,59,28,31,0.37450560675410094,0.3440887027503124,-0.38207646881759444,0.37450560675410094,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_257,FOODS_3_681,124,69,55,-0.3743821792499374,-0.6704814526077235,-0.14648612288406032,0.3743821792499374,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_063,FOODS_2_240,46,35,11,0.37421357912728165,-0.4340690208503,-1.6987692307553688,0.37421357912728165,True,SUBSTITUTION_LIKE,MODERATE
FOODS_1,FOODS_1_076,FOODS_1_074,90,62,28,0.37183506660414145,0.009605249137225384,-0.44475094932219567,0.37183506660414145,True,SUBSTITUTION_LIKE,MODERATE
FOODS_2,FOODS_2_182,FOODS_2_063,68,40,28,-0.37176323559007995,-1.1253926238772536,-0.18677902390895626,0.37176323559007995,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_128,FOODS_2_380,49,36,13,-0.371067771498068,-0.9141447020189015,-0.09009210103248481,0.371067771498068,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_063,FOODS_2_056,44,33,11,-0.3708971209756471,-0.6388901245319356,0.027045355801176518,0.3708971209756471,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_755,FOODS_3_324,66,33,33,-0.37051140064957777,-1.879785415842552,0.07285139156869472,0.37051140064957777,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_734,FOODS_3_339,59,49,10,-0.3702425141337933,-0.4136124329084441,-0.026826398659467936,0.3702425141337933,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_681,FOODS_3_030,88,48,40,0.37018415788311376,0.26993274718983484,-0.7255595355988904,0.37018415788311376,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_734,FOODS_3_769,59,49,10,-0.3694979389758322,-0.4814111729689271,0.0,0.3694979389758322,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_124,FOODS_3_348,88,35,53,0.3685828936966873,0.1405426464459038,-0.3929717865482787,0.3685828936966873,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_681,FOODS_3_822,89,51,38,0.3676165045737815,0.10723063195724024,-0.6833519281488248,0.3676165045737815,True,SUBSTITUTION_LIKE,MODERATE
FOODS_2,FOODS_2_240,FOODS_2_388,58,27,31,0.36592052144011894,0.11993520098690492,-0.4679352963443029,0.36592052144011894,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_086,FOODS_3_727,76,42,34,0.36584655056183757,0.05296348201223805,-0.739305796064509,0.36584655056183757,True,SUBSTITUTION_LIKE,MODERATE
FOODS_1,FOODS_1_055,FOODS_1_206,50,33,17,-0.36561965523913265,-0.5816830438997461,0.02241287930862259,0.36561965523913265,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_783,FOODS_3_295,95,40,55,0.36549202078265763,0.2158570268089842,-0.5664585871535227,0.36549202078265763,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_224,FOODS_3_727,41,22,19,0.3649411853318081,-0.04872619998495326,-0.7192803512437511,0.3649411853318081,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_086,FOODS_3_030,73,38,35,0.3647961410475938,0.21943646233403838,-0.7233361526039224,0.3647961410475938,True,SUBSTITUTION_LIKE,MODERATE
FOODS_1,FOODS_1_037,FOODS_1_206,60,41,19,-0.36466837345515735,-0.7413648727385974,0.14687097886420156,0.36466837345515735,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_115,FOODS_3_202,67,36,31,0.364432094119968,0.40428901690129226,0.085214415975803,0.364432094119968,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_727,FOODS_3_285,103,57,46,-0.36436717787615985,-0.8067530500989193,0.16910085319930265,0.36436717787615985,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_753,FOODS_3_348,89,36,53,0.3641594088663528,0.1191754804248716,-0.43610828534783275,0.3641594088663528,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_020,FOODS_3_319,77,35,42,-0.3639782316081932,-1.2165328311758246,0.2222068262269887,0.3639782316081932,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_086,FOODS_3_224,78,43,35,0.3638564843926304,0.10201276876415455,-0.6148208892052652,0.3638564843926304,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_224,FOODS_3_738,128,68,60,-0.36297582893015623,-0.5034215029729358,0.015811708287544426,0.36297582893015623,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_727,FOODS_3_681,124,63,61,-0.36285232894918495,-0.7457832250369477,-0.060087949046367564,0.36285232894918495,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_704,FOODS_3_202,55,27,28,0.36145125848177856,0.40578569370473655,-0.08715879334799691,0.36145125848177856,True,SUBSTITUTION_LIKE,MODERATE
FOODS_2,FOODS_2_399,FOODS_2_063,69,41,28,-0.3601975124160731,-1.1461619045771891,-0.2909306199710496,0.3601975124160731,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_019,FOODS_2_166,62,41,21,0.3600974338395222,-0.24859190874969056,-0.7574639298392412,0.3600974338395222,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_681,FOODS_3_704,86,48,38,-0.3594017733144536,-0.5991826383858464,-0.04142212037656827,0.3594017733144536,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_152,FOODS_2_063,57,41,16,-0.35931978237776013,-0.251421974966281,0.13542784739430375,0.35931978237776013,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_090,FOODS_3_318,136,85,51,-0.3572092883754248,-0.6385339164099787,-0.2352772024010578,0.3572092883754248,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_755,FOODS_3_115,75,32,43,0.35676933788965776,0.2663264898871825,-0.43764765934519445,0.35676933788965776,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_086,FOODS_3_704,74,40,34,-0.3565283243918021,-0.547064591081211,-0.017710851023058388,0.3565283243918021,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_783,FOODS_3_501,97,40,57,0.35522433281224497,0.18232373421115483,-0.5315866323303796,0.35522433281224497,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_086,FOODS_3_115,72,39,33,-0.35508780964579173,-0.3376953626997184,0.14657652106091018,0.35508780964579173,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_783,FOODS_3_738,98,40,58,0.3546049516633395,0.739525815027306,-0.032408600995754586,0.3546049516633395,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_734,FOODS_3_133,59,49,10,-0.3536402508620738,-0.5802955697768376,-0.09007865453381898,0.3536402508620738,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_391,FOODS_2_183,77,45,32,-0.3536338080610583,-0.7184933656864199,0.002566804257414332,0.3536338080610583,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_355,FOODS_3_339,78,37,41,0.35227904065764504,-0.09117383779247161,-1.0300752083763611,0.35227904065764504,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_124,FOODS_3_133,92,36,56,0.3522539052421826,0.027702086727939532,-0.3958850959184627,0.3522539052421826,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_231,FOODS_3_785,74,31,43,-0.3519317083170351,-0.4324531369631546,-0.11753635085272619,0.3519317083170351,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_753,FOODS_3_318,97,41,56,0.35175744081424704,0.3682919339578005,-0.3207878837075865,0.35175744081424704,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_783,FOODS_3_491,99,41,58,0.3514996804946117,0.6777386895482144,-0.039417170692205614,0.3514996804946117,True,SUBSTITUTION_LIKE,MODERATE
FOODS_2,FOODS_2_212,FOODS_2_036,60,42,18,-0.35045237967217724,-0.8483732055343024,0.2633150163986471,0.35045237967217724,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_681,FOODS_3_202,84,47,37,-0.3502099212863388,-0.7054280621503166,-0.044116318673507786,0.3502099212863388,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_063,FOODS_2_380,36,25,11,-0.34996595268911834,0.16830640665570581,0.7634797017629897,0.34996595268911834,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_086,FOODS_3_202,71,39,32,-0.34781453507085786,-0.6141247938103681,0.05297340938740665,0.34781453507085786,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_381,FOODS_2_063,58,30,28,-0.3468158313869347,-0.7918533268646472,-0.06770923014491452,0.3468158313869347,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_681,FOODS_3_115,85,47,38,-0.3456318053624332,-0.37851208793368935,0.11293798428312177,0.3456318053624332,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_753,FOODS_3_808,94,39,55,-0.3456050117196624,-0.8896446958560768,0.10421091148623036,0.3456050117196624,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_231,FOODS_3_435,92,39,53,0.34550906037806006,0.4316849400693861,-0.11929047968573028,0.34550906037806006,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_755,FOODS_3_578,64,32,32,-0.3452847078097279,-1.742560800281343,0.04236570717845916,0.3452847078097279,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_783,FOODS_3_090,99,41,58,0.3443330913073818,0.668068245475473,-0.1755781408330984,0.3443330913073818,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_738,FOODS_3_318,123,82,41,-0.34419128935184773,-0.7871037560152021,-0.4032129613813759,0.34419128935184773,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_681,FOODS_3_753,86,52,34,-0.3437725391660579,-0.7751525719672387,0.08026208064032277,0.3437725391660579,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_030,FOODS_3_202,100,54,46,-0.34365372069376543,-0.2717089037424314,0.07210120374703945,0.34365372069376543,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_723,FOODS_3_704,137,88,49,-0.3418424307905085,-0.06322531264647485,0.08219506397355057,0.3418424307905085,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_769,FOODS_3_020,84,43,41,-0.3413423322991535,-0.7858831692296427,-0.28662763075626907,0.3413423322991535,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_086,FOODS_3_753,73,44,29,-0.3408130711393263,-0.6934126424385592,0.10391486456216736,0.3408130711393263,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_681,FOODS_3_432,90,50,40,0.33984101997644206,0.09875919005571192,-0.6165134623733046,0.33984101997644206,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_351,FOODS_3_578,76,36,40,-0.3386407809095142,-1.5026679070251792,0.07219891284671391,0.3386407809095142,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_294,FOODS_2_182,51,19,32,-0.3381058791742007,-1.0461535421933668,0.34235174333433094,0.3381058791742007,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_231,FOODS_3_808,89,37,52,-0.337881738030797,-0.7125455678252071,0.07852750091563368,0.337881738030797,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_166,FOODS_2_294,57,27,30,0.33674643943123905,0.4686244525573952,-0.2589832426906208,0.33674643943123905,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_491,FOODS_3_318,120,82,38,-0.3362762128931263,-0.681999487942545,-0.45933871997099823,0.3362762128931263,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_294,FOODS_2_212,46,19,27,0.3358868320928203,0.2208633237858876,-0.728282272872069,0.3358868320928203,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_738,FOODS_3_219,124,84,40,-0.33530534314997995,-0.6094991897402292,-0.2504001002043367,0.33530534314997995,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_119,FOODS_2_381,56,25,31,0.3351947653582003,0.3610420536965676,-0.16521475612233985,0.3351947653582003,True,SUBSTITUTION_LIKE,MODERATE
FOODS_1,FOODS_1_074,FOODS_1_055,47,29,18,-0.33474773636617805,-0.24898915248544426,0.07824635576303825,0.33474773636617805,True,COMPLEMENT_LIKE,MODERATE
FOODS_1,FOODS_1_206,FOODS_1_061,63,41,22,-0.334690349244976,-0.7917128061782454,0.08664876256199876,0.334690349244976,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_753,FOODS_3_274,93,39,54,0.3344336329661993,0.6163762995885321,-0.049019104810228094,0.3344336329661993,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_231,FOODS_3_285,92,39,53,0.33437832070356915,-0.24609088710784283,-0.6445413813050975,0.33437832070356915,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_124,FOODS_3_285,98,42,56,0.3332871248629282,-0.3240656529544741,-0.6576491547003498,0.3332871248629282,True,SUBSTITUTION_LIKE,MODERATE
FOODS_2,FOODS_2_285,FOODS_2_360,46,34,12,-0.33292413173458896,-0.009199188489079073,0.20412923810594855,0.33292413173458896,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_231,FOODS_3_594,84,34,50,-0.3328443361955974,-0.6265795641626358,0.14453800287796528,0.3328443361955974,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_061,FOODS_2_240,42,25,17,-0.33269258675894775,-0.929331376141769,0.4260727904698203,0.33269258675894775,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_124,FOODS_3_324,84,36,48,-0.3326170996380477,-0.28519884573441284,-0.03709586123369177,0.3326170996380477,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_753,FOODS_3_319,95,39,56,-0.3325592496050698,-0.8963957341470888,-0.05430797660456838,0.3325592496050698,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_152,FOODS_2_285,53,34,19,-0.3323158230675023,-0.08010187455916161,0.13717966840011817,0.3323158230675023,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_274,FOODS_2_152,60,36,24,-0.3314901874952922,-0.2124788982411108,-0.05636211307579956,0.3314901874952922,True,COMPLEMENT_LIKE,MODERATE
FOODS_1,FOODS_1_187,FOODS_1_074,60,40,20,0.33091964183134726,0.5022105177798316,-0.7874363190725614,0.33091964183134726,True,SUBSTITUTION_LIKE,MODERATE
FOODS_2,FOODS_2_034,FOODS_2_063,50,27,23,-0.330485606135939,-0.7379815955011362,-0.2520999934630351,0.330485606135939,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_681,FOODS_3_224,91,51,40,0.3303200662821277,0.05635227780875568,-0.5732646604375804,0.3303200662821277,True,SUBSTITUTION_LIKE,MODERATE
FOODS_2,FOODS_2_291,FOODS_2_391,57,33,24,-0.329523458366924,-0.8780399160043633,-0.17656346179205737,0.329523458366924,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_090,FOODS_3_219,137,86,51,-0.3292799487266801,-0.4952867293361551,-0.18489855300006303,0.3292799487266801,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_086,FOODS_3_257,77,43,34,0.32897843448898156,0.06619944097961511,-0.5411608130614747,0.32897843448898156,True,SUBSTITUTION_LIKE,MODERATE
FOODS_2,FOODS_2_061,FOODS_2_166,39,23,16,-0.3284314407366877,-0.8573724883288408,0.41215642043551104,0.3284314407366877,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_381,FOODS_2_152,59,30,29,0.32829799148876954,0.40667796226176134,-0.1528107337822178,0.32829799148876954,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_822,FOODS_3_723,171,90,81,-0.32808890100281884,-0.5692391128567164,0.0917595819445217,0.32808890100281884,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_166,FOODS_2_399,51,24,27,-0.32652854971502276,-0.42628388452293925,-0.08676858415137666,0.32652854971502276,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_124,FOODS_3_339,91,35,56,0.32585506009685017,0.09346065785048288,-0.30123591612558737,0.32585506009685017,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_769,FOODS_3_767,84,43,41,0.3258123104527568,0.21491987832930468,-0.24982602305607146,0.3258123104527568,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_727,FOODS_3_295,124,62,62,0.32520340357022576,0.21751070863671945,-0.13671060404978091,0.32520340357022576,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_432,FOODS_3_723,144,76,68,-0.3251718985198637,-0.6604043291913829,0.0011103634626071876,0.3251718985198637,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_063,FOODS_2_119,46,34,12,-0.3250660560618161,-0.2100940487940842,0.19157560370092516,0.3250660560618161,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_152,FOODS_2_056,63,43,20,0.3249263765822392,0.1455436904686959,-1.4939063908343457,0.3249263765822392,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_753,FOODS_3_594,88,36,52,-0.3237987278088016,-0.7599431035170424,0.11935087977765331,0.3237987278088016,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_360,FOODS_2_052,57,41,16,-0.323144459551044,0.2696986105709163,0.5352796974313596,0.323144459551044,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_086,FOODS_3_348,74,41,33,0.3218737097986777,0.1789478817256313,-0.9913361780203978,0.3218737097986777,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_231,FOODS_3_030,94,40,54,0.3217168022147508,0.16479553934504296,-0.2862501729222681,0.3217168022147508,True,SUBSTITUTION_LIKE,MODERATE
FOODS_1,FOODS_1_074,FOODS_1_206,39,27,12,-0.3216891059972006,-0.2611835773651371,0.40513307741074917,0.3216891059972006,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_681,FOODS_3_318,88,48,40,-0.32139980392255885,-0.32132284423224033,0.10543056289259292,0.32139980392255885,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_052,FOODS_2_294,86,44,42,-0.321068684515495,-0.18475586397981303,0.15605247027023586,0.321068684515495,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_294,FOODS_2_152,57,22,35,0.3210641598360455,0.05065121524592977,-0.2710303161353166,0.3210641598360455,True,SUBSTITUTION_LIKE,MODERATE
FOODS_1,FOODS_1_201,FOODS_1_037,52,34,18,0.32080552351619096,0.1346185323970093,-0.5547831218295095,0.32080552351619096,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_086,FOODS_3_547,79,44,35,0.3206993776634014,-0.19849241666270076,-0.9442924029353776,0.3206993776634014,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_351,FOODS_3_115,89,39,50,0.3203059322362093,0.27044993631845937,-0.3438459509683105,0.3203059322362093,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_734,FOODS_3_285,59,49,10,-0.3200471691178717,-0.31209122037900977,0.07731898882334817,0.3200471691178717,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_086,FOODS_3_124,73,43,30,-0.3200264898268106,-0.7312592464936364,-0.09189504955625835,0.3200264898268106,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_360,FOODS_2_119,56,40,16,0.3197418832025274,0.14914600387107146,-0.19618348004871594,0.3197418832025274,True,SUBSTITUTION_LIKE,MODERATE
FOODS_2,FOODS_2_240,FOODS_2_381,57,27,30,0.31935391234234695,0.12641283434618888,-0.4445586086357605,0.31935391234234695,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_783,FOODS_3_133,93,37,56,0.3188852551518194,0.13769317955698282,-0.39349910350183503,0.3188852551518194,True,SUBSTITUTION_LIKE,MODERATE
FOODS_2,FOODS_2_056,FOODS_2_182,53,30,23,-0.31843327270914373,-1.2030534936308401,-0.2371979113187749,0.31843327270914373,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_388,FOODS_2_166,58,37,21,-0.31802907760370513,0.15877760486774928,0.5080760919717716,0.31802907760370513,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_030,FOODS_3_136,100,54,46,-0.31802287456719275,-0.29939827591579116,0.007673598624704058,0.31802287456719275,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_351,FOODS_3_406,86,41,45,0.317872265580395,-0.08214819741189024,-0.9426510437138949,0.317872265580395,True,SUBSTITUTION_LIKE,MODERATE
FOODS_2,FOODS_2_291,FOODS_2_197,55,31,24,0.31708288957999725,0.31820707802368353,-0.07887540411406214,0.31708288957999725,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_086,FOODS_3_318,76,41,35,-0.3170525852958893,-0.3861746568114774,0.09473810528282765,0.3170525852958893,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_291,FOODS_2_212,56,33,23,0.3162982659694176,-0.3693713794556351,-0.4899144591643551,0.3162982659694176,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_020,FOODS_3_594,73,33,40,-0.31622979415136376,-1.0982699130042275,-0.08927647850525938,0.31622979415136376,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_119,FOODS_2_063,62,30,32,-0.3156998894966127,-1.2648463711494844,-0.2901992320358357,0.3156998894966127,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_355,FOODS_3_406,76,37,39,0.31490923286218026,-0.09458094768998311,-0.9169181951855153,0.31490923286218026,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_738,FOODS_3_202,140,90,50,-0.31434289159579515,-0.03637892574728915,0.08303833085965948,0.31434289159579515,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_753,FOODS_3_285,96,41,55,0.31387521803986757,-0.2600778440675821,-0.6425869166792443,0.31387521803986757,True,SUBSTITUTION_LIKE,MODERATE
FOODS_2,FOODS_2_285,FOODS_2_388,43,32,11,0.313042386215246,0.04509987207377456,-0.25593079637519855,0.313042386215246,True,SUBSTITUTION_LIKE,MODERATE
FOODS_2,FOODS_2_291,FOODS_2_019,52,28,24,0.3130044973607362,0.3831725183946978,-0.00735539304225009,0.3130044973607362,True,SUBSTITUTION_LIKE,MODERATE
FOODS_1,FOODS_1_076,FOODS_1_023,63,39,24,0.3127883000120753,0.092314218098456,-0.15792518933241287,0.3127883000120753,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_285,FOODS_3_704,105,56,49,-0.31114555322420245,-0.8152834709995497,-0.2165118288098969,0.31114555322420245,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_783,FOODS_3_339,91,35,56,0.3106812963653106,0.06501903658434993,-0.32634935473895255,0.3106812963653106,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_355,FOODS_3_348,78,37,41,0.310251319726475,-0.035871109996646736,-0.9037868990848869,0.310251319726475,True,SUBSTITUTION_LIKE,MODERATE
FOODS_3,FOODS_3_281,FOODS_3_030,61,35,26,-0.3101271421638667,-0.07058880990905093,0.21957553425110835,0.3101271421638667,True,COMPLEMENT_LIKE,MODERATE
FOODS_2,FOODS_2_381,FOODS_2_036,52,27,25,-0.30994608418504577,-0.15545186297363203,0.2987678130340233,0.30994608418504577,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_020,FOODS_3_808,76,35,41,-0.3098717012708319,-1.298492820457037,0.0794618188423705,0.3098717012708319,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_755,FOODS_3_785,64,32,32,-0.3097498553793666,-2.084778581440067,0.036689326701947696,0.3097498553793666,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_753,FOODS_3_785,78,33,45,-0.30965414998307284,-0.28614794463106846,-0.015388582128393061,0.30965414998307284,True,COMPLEMENT_LIKE,MODERATE
FOODS_3,FOODS_3_351,FOODS_3_348,88,45,43,0.3091773964411574,-0.05521068710935949,-1.0238980604932848,0.3091773964411574,True,SUBSTITUTION_LIKE,MODERATE
FOODS_2,FOODS_2_036,FOODS_2_291,90,40,50,0.3088237707947768,0.060409490872012195,-0.7145896304958683,0.3088237707947768,True,SUBSTITUTION_LIKE,MODERATE
